Labor Day Division I (San Francisco),mixed club,1,9,2007
San Francisco,CA,2007-09-01,2007-09-02
https://scorereport.net/2007/mixed/event3962
Shazam Returns
b,r,e,a,k
Golden Spike
b,r,e,a,k
Brass Monkey
b,r,e,a,k
Night Train
b,r,e,a,k
CTR
b,r,e,a,k
Drive Thru Liquor
b,r,e,a,k
Mischief
b,r,e,a,k
Pleasuretown
b,r,e,a,k
AMP
b,r,e,a,k
The Horde
b,r,e,a,k
Bad Larry
b,r,e,a,k
Family Style
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Shazam Returns,Golden Spike,15,8,"09/01/2007, 00:00",Pool A,final
Brass Monkey,Night Train,14,8,"09/01/2007, 00:00",Pool A,final
CTR,Drive Thru Liquor,13,11,"09/01/2007, 00:00",Pool A,final
Shazam Returns,Night Train,15,6,"09/01/2007, 00:00",Pool A,final
Brass Monkey,CTR,14,8,"09/01/2007, 00:00",Pool A,final
Golden Spike,Drive Thru Liquor,13,12,"09/01/2007, 00:00",Pool A,final
Shazam Returns,CTR,15,3,"09/01/2007, 00:00",Pool A,final
Brass Monkey,Drive Thru Liquor,13,3,"09/01/2007, 00:00",Pool A,final
Golden Spike,Night Train,12,14,"09/01/2007, 00:00",Pool A,final
Shazam Returns,Brass Monkey,11,13,"09/01/2007, 00:00",Pool A,final
CTR,Golden Spike,9,13,"09/01/2007, 00:00",Pool A,final
Drive Thru Liquor,Night Train,9,14,"09/01/2007, 00:00",Pool A,final
Shazam Returns,Drive Thru Liquor,15,3,"09/01/2007, 00:00",Pool A,final
Brass Monkey,Golden Spike,8,11,"09/01/2007, 00:00",Pool A,final
CTR,Night Train,12,13,"09/01/2007, 00:00",Pool A,final
pool,Pool B
Mischief,Pleasuretown,14,6,"09/01/2007, 00:00",Pool B,final
AMP,The Horde,12,11,"09/01/2007, 00:00",Pool B,final
Bad Larry,Family Style,11,6,"09/01/2007, 00:00",Pool B,final
Mischief,The Horde,15,7,"09/01/2007, 00:00",Pool B,final
AMP,Bad Larry,9,10,"09/01/2007, 00:00",Pool B,final
Pleasuretown,Family Style,10,7,"09/01/2007, 00:00",Pool B,final
Mischief,Bad Larry,13,12,"09/01/2007, 00:00",Pool B,final
AMP,Family Style,8,12,"09/01/2007, 00:00",Pool B,final
Pleasuretown,The Horde,12,5,"09/01/2007, 00:00",Pool B,final
Mischief,AMP,15,7,"09/01/2007, 00:00",Pool B,final
Bad Larry,Pleasuretown,6,10,"09/01/2007, 00:00",Pool B,final
Family Style,The Horde,9,7,"09/01/2007, 00:00",Pool B,final
Mischief,Family Style,15,7,"09/01/2007, 00:00",Pool B,final
AMP,Pleasuretown,11,6,"09/01/2007, 00:00",Pool B,final
Bad Larry,The Horde,9,11,"09/01/2007, 00:00",Pool B,final
b,r,e,a,k
brackets,Bracket
bracket,Div I Championship
Brass Monkey,Family Style,14,13,"09/02/2007, 00:00",Div I Championship,final
Brass Monkey,Pleasuretown,15,8,"09/02/2007, 00:00",Div I Championship,final
Pleasuretown,Night Train,15,12,"09/02/2007, 00:00",Div I Championship,final
Shazam Returns,Brass Monkey,15,9,"09/02/2007, 00:00",Div I Championship,final
Shazam Returns,Bad Larry,15,7,"09/02/2007, 00:00",Div I Championship,final
Shazam Returns,Mischief,14,11,"09/02/2007, 00:00",Div I Championship,final
Mischief,Golden Spike,15,6,"09/02/2007, 00:00",Div I Championship,final
bracket,5th Place
Night Train,Family Style,1,0,"09/02/2007, 00:00",5th Place,final
Golden Spike,Bad Larry,11,9,"09/02/2007, 00:00",5th Place,final
bracket,9th Place
The Horde,CTR,15,3,"09/02/2007, 00:00",9th Place,final
AMP,The Horde,13,10,"09/02/2007, 00:00",9th Place,final
AMP,Drive Thru Liquor,15,7,"09/02/2007, 00:00",9th Place,final
b,r,e,a,k
