2013 USA Ultimate Capital Mixed Sectionals,mixed club,7,9,2013
Fredericksburg,VA,2013-09-07,2013-09-08
https://scorereport.net/2013/mixed/event13160
Ant Madness
b,r,e,a,k
Tyrannis
b,r,e,a,k
Muppet Mayhem
b,r,e,a,k
8 Bit Heroes
b,r,e,a,k
RedLine
b,r,e,a,k
Death by Jubilee
b,r,e,a,k
Los Penguinos
b,r,e,a,k
American Hyperbole
b,r,e,a,k
BLUD
b,r,e,a,k
Throws of Passion
b,r,e,a,k
Catholic University
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Ant Madness,Tyrannis,11,6,"09/07/2013, 09:00",Pool A,final
Muppet Mayhem,8 Bit Heroes,13,9,"09/07/2013, 09:00",Pool A,final
Ant Madness,Muppet Mayhem,12,4,"09/07/2013, 10:45",Pool A,final
RedLine,8 Bit Heroes,13,4,"09/07/2013, 10:45",Pool A,final
Tyrannis,8 Bit Heroes,13,5,"09/07/2013, 12:30",Pool A,final
RedLine,Muppet Mayhem,11,7,"09/07/2013, 12:30",Pool A,final
Tyrannis,Muppet Mayhem,13,10,"09/07/2013, 14:15",Pool A,final
Ant Madness,RedLine,13,6,"09/07/2013, 14:15",Pool A,final
Tyrannis,RedLine,11,10,"09/07/2013, 16:00",Pool A,final
Ant Madness,8 Bit Heroes,13,6,"09/07/2013, 16:00",Pool A,final
pool,Pool B
Death by Jubilee,Los Penguinos,11,6,"09/07/2013, 09:00",Pool B,final
American Hyperbole,BLUD,11,4,"09/07/2013, 09:00",Pool B,final
Throws of Passion,Catholic University,11,4,"09/07/2013, 09:00",Pool B,final
Death by Jubilee,BLUD,11,2,"09/07/2013, 10:45",Pool B,final
American Hyperbole,Throws of Passion,11,9,"09/07/2013, 10:45",Pool B,final
Los Penguinos,Catholic University,11,4,"09/07/2013, 10:45",Pool B,final
Death by Jubilee,Catholic University,11,1,"09/07/2013, 12:30",Pool B,final
American Hyperbole,Los Penguinos,8,11,"09/07/2013, 12:30",Pool B,final
Throws of Passion,BLUD,11,5,"09/07/2013, 12:30",Pool B,final
Death by Jubilee,Throws of Passion,11,5,"09/07/2013, 14:15",Pool B,final
American Hyperbole,Catholic University,11,3,"09/07/2013, 14:15",Pool B,final
Los Penguinos,BLUD,11,2,"09/07/2013, 14:15",Pool B,final
Death by Jubilee,American Hyperbole,10,12,"09/07/2013, 16:00",Pool B,final
Los Penguinos,Throws of Passion,10,11,"09/07/2013, 16:00",Pool B,final
BLUD,Catholic University,11,7,"09/07/2013, 16:00",Pool B,final
b,r,e,a,k
brackets,Bracket
bracket,Championship
Ant Madness,Death by Jubilee,14,7,"09/08/2013, 09:00",Championship,final
Tyrannis,American Hyperbole,11,10,"09/08/2013, 09:00",Championship,final
Ant Madness,Tyrannis,10,7,"09/08/2013, 11:00",Championship,final
bracket,2nd Place
American Hyperbole,Death by Jubilee,11,10,"09/08/2013, 11:00",2nd Place,final
American Hyperbole,Tyrannis,11,5,"09/08/2013, 13:00",2nd Place,final
bracket,5th Place
Throws of Passion,RedLine,14,12,"09/08/2013, 09:00",5th Place,final
bracket,6th Place
Muppet Mayhem,BLUD,15,9,"09/08/2013, 09:00",6th Place,final
Los Penguinos,8 Bit Heroes,13,8,"09/08/2013, 09:00",6th Place,final
Los Penguinos,Muppet Mayhem,12,10,"09/08/2013, 11:00",6th Place,final
Los Penguinos,RedLine,15,12,"09/08/2013, 13:00",6th Place,final
b,r,e,a,k
