2013 USA Ultimate North Central Women's Regionals,womens club,21,9,2013
Cedar Falls,IA,2013-09-21,2013-09-22
https://scorereport.net/2013/womens/event13129
Heist
b,r,e,a,k
Wolfpack: The Secret Essence
b,r,e,a,k
Pop
b,r,e,a,k
Monium Ibex
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Heist,Wolfpack: The Secret Essence,15,1,"09/21/2013, 10:00",Pool A,final
Pop,Monium Ibex,15,3,"09/21/2013, 10:00",Pool A,final
Heist,Monium Ibex,15,1,"09/21/2013, 12:00",Pool A,final
Pop,Wolfpack: The Secret Essence,15,3,"09/21/2013, 12:00",Pool A,final
Heist,Pop,15,9,"09/21/2013, 14:00",Pool A,final
Wolfpack: The Secret Essence,Monium Ibex,11,12,"09/21/2013, 14:00",Pool A,final
b,r,e,a,k
brackets,Bracket
bracket,1st Place
Heist,Wolfpack: The Secret Essence,15,1,"09/22/2013, 10:00",1st Place,final
Pop,Monium Ibex,15,2,"09/22/2013, 10:00",1st Place,final
Heist,Pop,15,8,"09/22/2013, 12:00",1st Place,final
b,r,e,a,k
