Emerald City Classic - Women's,womens club,10,8,2013
Seattle,WA,2013-08-10,2013-08-11
https://scorereport.net/2013/womens/event13404
Riot
b,r,e,a,k
HUCK
b,r,e,a,k
Fury
b,r,e,a,k
Traffic
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool Sat
Riot,HUCK,15,10,"08/10/2013, 09:00",Pool Sat,final
Fury,Riot,15,11,"08/10/2013, 11:00",Pool Sat,final
Traffic,HUCK,15,10,"08/10/2013, 11:00",Pool Sat,final
Fury,HUCK,15,8,"08/10/2013, 13:00",Pool Sat,final
Riot,Traffic,15,12,"08/10/2013, 13:00",Pool Sat,final
Fury,Traffic,15,9,"08/10/2013, 15:00",Pool Sat,final
pool,Pool Sun
Fury,Riot,15,14,"08/10/2013, 11:00",Pool Sun,final
Traffic,HUCK,8,15,"08/10/2013, 11:00",Pool Sun,final
Fury,HUCK,15,12,"08/10/2013, 13:00",Pool Sun,final
Riot,Traffic,15,10,"08/10/2013, 13:00",Pool Sun,final
Fury,Traffic,15,11,"08/10/2013, 15:00",Pool Sun,final
Riot,HUCK,16,15,"08/10/2013, 15:00",Pool Sun,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
