2011 USAU Illinois D-I College Women's CC,college-womens,16,4,2011
Mossville,IL,2011-04-16,2011-04-17
https://scorereport.net/2011/college-womens/event8552
Northwestern
b,r,e,a,k
Loyola-Chicago
b,r,e,a,k
Illinois
b,r,e,a,k
Chicago
b,r,e,a,k
Illinois State
b,r,e,a,k
Southern Illinois
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Northwestern,Loyola-Chicago,7,5,"04/16/2011, 10:00",Pool A,final
Illinois,Chicago,6,5,"04/16/2011, 10:00",Pool A,final
Illinois State,Southern Illinois,10,5,"04/16/2011, 10:00",Pool A,final
Northwestern,Illinois,5,6,"04/16/2011, 11:30",Pool A,final
Loyola-Chicago,Illinois State,8,7,"04/16/2011, 11:30",Pool A,final
Chicago,Southern Illinois,7,6,"04/16/2011, 11:30",Pool A,final
Northwestern,Illinois State,6,7,"04/16/2011, 13:00",Pool A,final
Illinois,Southern Illinois,6,7,"04/16/2011, 13:00",Pool A,final
Loyola-Chicago,Chicago,6,7,"04/16/2011, 13:00",Pool A,final
Northwestern,Southern Illinois,13,3,"04/16/2011, 14:30",Pool A,final
Illinois,Loyola-Chicago,7,8,"04/16/2011, 14:30",Pool A,final
Illinois State,Chicago,11,4,"04/16/2011, 14:30",Pool A,final
Northwestern,Chicago,11,3,"04/17/2011, 09:00",Pool A,final
Illinois,Illinois State,5,8,"04/17/2011, 09:00",Pool A,final
Loyola-Chicago,Southern Illinois,8,6,"04/17/2011, 09:00",Pool A,final
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
Illinois,Chicago,9,6,"04/17/2011, 10:30",Championship Bracket,final
Loyola-Chicago,Southern Illinois,15,1,"04/17/2011, 10:30",Championship Bracket,final
Illinois State,Illinois,12,8,"04/17/2011, 12:10",Championship Bracket,final
Northwestern,Loyola-Chicago,13,4,"04/17/2011, 12:10",Championship Bracket,final
Northwestern,Illinois State,15,6,"04/17/2011, 13:50",Championship Bracket,final
bracket,3rd Place Game
Loyola-Chicago,Illinois,15,4,"04/17/2011, 13:50",3rd Place Game,final
bracket,5th Place Game
Chicago,Southern Illinois,W,F,"04/17/2011, 12:10",5th Place Game,final
b,r,e,a,k
