2011 USAU Lake Superior D-I College Women's CC,college-womens,16,4,2011
Appleton,WI,2011-04-16,2011-04-17
https://scorereport.net/2011/college-womens/event8585
Wisconsin
b,r,e,a,k
Wisconsin-Whitewater
b,r,e,a,k
Wisconsin-B
b,r,e,a,k
Wisconsin-Eau Claire
b,r,e,a,k
Wisconsin-Milwaukee
b,r,e,a,k
Marquette
b,r,e,a,k
Wisconsin-Stevens Point
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Wisconsin,Wisconsin-Whitewater,15,2,"04/16/2011, 09:00",Pool A,final
Wisconsin-B,Wisconsin-Whitewater,12,5,"04/16/2011, 10:40",Pool A,final
Wisconsin,Wisconsin-B,11,3,"04/16/2011, 12:20",Pool A,final
pool,Pool B
Wisconsin-Eau Claire,Wisconsin-Milwaukee,6,0,"04/16/2011, 09:30",Pool B,final
Marquette,Wisconsin-Stevens Point,8,3,"04/16/2011, 09:30",Pool B,final
Wisconsin-Eau Claire,Wisconsin-Stevens Point,11,1,"04/16/2011, 11:00",Pool B,final
Marquette,Wisconsin-Milwaukee,3,7,"04/16/2011, 11:00",Pool B,final
Wisconsin-Eau Claire,Marquette,10,2,"04/16/2011, 12:30",Pool B,final
Wisconsin-Milwaukee,Wisconsin-Stevens Point,11,1,"04/16/2011, 12:30",Pool B,final
b,r,e,a,k
brackets,Bracket
bracket,Bracket
Wisconsin-Eau Claire,Wisconsin,8,7,"04/17/2011, 14:00",Bracket,final
bracket,2nd Place Play-in Game 
Wisconsin-B,Wisconsin-Milwaukee,8,4,"04/17/2011, 14:00",2nd Place Play-in Game ,final
bracket,2nd Place Championship Game
Wisconsin,Wisconsin-B,15,0,"04/17/2011, 15:40",2nd Place Championship Game,final
bracket,4th Place Play-in Game
Wisconsin-Whitewater,Marquette,W,F,"04/17/2011, 14:00",4th Place Play-in Game,final
bracket,4th Place Championship game
Wisconsin-Milwaukee,Wisconsin-Whitewater,W,F,"04/17/2011, 15:40",4th Place Championship game,final
b,r,e,a,k
