Metro New York Open Sectionals,college-open,14,4,2007
Hempstead,NY,2007-04-14,2007-04-15
https://scorereport.net/2007/college-open/event3394
Vassar
b,r,e,a,k
Columbia
b,r,e,a,k
Adelphi
b,r,e,a,k
NYU
b,r,e,a,k
Fordham
b,r,e,a,k
SUNY-Stony Brook
b,r,e,a,k
Montclair State
b,r,e,a,k
Princeton
b,r,e,a,k
Hofstra
b,r,e,a,k
Rider
b,r,e,a,k
Rutgers
b,r,e,a,k
Vassar-B
b,r,e,a,k
College of New Jersey
b,r,e,a,k
Drew
b,r,e,a,k
Ramapo
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
Vassar,Columbia,13,3,"04/14/2007, 00:00",Championship Bracket,final
Columbia,Adelphi,13,7,"04/14/2007, 00:00",Championship Bracket,final
NYU,Fordham,13,1,"04/14/2007, 00:00",Championship Bracket,final
SUNY-Stony Brook,Montclair State,13,7,"04/14/2007, 00:00",Championship Bracket,final
Hofstra,Rider,13,0,"04/14/2007, 00:00",Championship Bracket,final
Rutgers,Vassar-B,1,0,"04/14/2007, 00:00",Championship Bracket,final
College of New Jersey,Drew,9,6,"04/14/2007, 00:00",Championship Bracket,final
Princeton,Ramapo,13,0,"04/14/2007, 00:00",Championship Bracket,final
NYU,SUNY-Stony Brook,13,7,"04/14/2007, 03:30",Championship Bracket,final
Hofstra,Rutgers,13,7,"04/14/2007, 03:30",Championship Bracket,final
Princeton,College of New Jersey,13,4,"04/14/2007, 03:30",Championship Bracket,final
Princeton,Vassar,13,10,"04/15/2007, 00:00",Championship Bracket,final
Vassar,NYU,9,8,"04/15/2007, 11:30",Championship Bracket,final
Princeton,Hofstra,13,7,"04/15/2007, 11:30",Championship Bracket,final
bracket,2nd Place Bracket
Montclair State,Fordham,8,4,"04/14/2007, 00:00",2nd Place Bracket,final
Vassar-B,Rider,1,0,"04/14/2007, 02:30",2nd Place Bracket,final
Drew,Ramapo,1,0,"04/14/2007, 02:30",2nd Place Bracket,final
College of New Jersey,Adelphi,13,5,"04/14/2007, 04:00",2nd Place Bracket,final
bracket,2nd Place Bracket
Rutgers,Montclair State,13,3,"04/14/2007, 00:00",2nd Place Bracket,final
SUNY-Stony Brook,Vassar-B,1,0,"04/14/2007, 00:00",2nd Place Bracket,final
Columbia,Drew,12,8,"04/14/2007, 02:30",2nd Place Bracket,final
Rutgers,College of New Jersey,13,7,"04/14/2007, 02:30",2nd Place Bracket,final
bracket,2nd Place Bracket
Hofstra,Columbia,13,11,"04/14/2007, 10:00",2nd Place Bracket,final
Rutgers,Hofstra,12,10,"04/14/2007, 11:30",2nd Place Bracket,final
Rutgers,NYU,10,8,"04/15/2007, 10:00",2nd Place Bracket,final
bracket,2nd Place Bracket
Vassar,Rutgers,13,10,"04/15/2007, 01:00",2nd Place Bracket,final
bracket,13th Place Bracket
bracket,15th Place Game
bracket,9th Place Game
Montclair State,Adelphi,10,3,"04/14/2007, 01:00",9th Place Game,final
bracket,9th Place Game
b,r,e,a,k
