Northwest Plains Mixed Sectionals,mixed club,23,9,2006
Maple Plain,MN,2006-09-23,2006-09-24
https://scorereport.net/2006/mixed/event2759
Hot Dish
b,r,e,a,k
Hopkins HURT
b,r,e,a,k
Reaction
b,r,e,a,k
TFB
b,r,e,a,k
Flaming Moe
b,r,e,a,k
Seiche
b,r,e,a,k
Implants
b,r,e,a,k
¡The Salsa Police!
b,r,e,a,k
New World Love Clan
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Hot Dish,Hopkins HURT,13,1,"09/23/2006, 09:00",Pool A,final
Reaction,TFB,13,8,"09/23/2006, 09:00",Pool A,final
Flaming Moe,TFB,13,4,"09/23/2006, 11:00",Pool A,final
Reaction,Hot Dish,13,8,"09/23/2006, 11:00",Pool A,final
Flaming Moe,Hopkins HURT,13,1,"09/23/2006, 13:00",Pool A,final
TFB,Hot Dish,6,13,"09/23/2006, 13:00",Pool A,final
Flaming Moe,Hot Dish,13,1,"09/23/2006, 15:00",Pool A,final
Reaction,Hopkins HURT,13,3,"09/23/2006, 15:00",Pool A,final
Flaming Moe,Reaction,13,5,"09/23/2006, 17:00",Pool A,final
TFB,Hopkins HURT,0,3,"09/23/2006, 17:00",Pool A,final
pool,Pool B
Seiche,Implants,13,3,"09/23/2006, 13:00",Pool B,final
¡The Salsa Police!,New World Love Clan,13,7,"09/23/2006, 13:00",Pool B,final
Seiche,New World Love Clan,13,7,"09/23/2006, 15:00",Pool B,final
¡The Salsa Police!,Implants,13,2,"09/23/2006, 15:00",Pool B,final
Seiche,¡The Salsa Police!,9,13,"09/23/2006, 17:00",Pool B,final
Implants,New World Love Clan,13,5,"09/23/2006, 17:00",Pool B,final
pool,Pool C
Seiche,Hot Dish,13,5,"09/24/2006, 07:00",Pool C,final
Reaction,Implants,13,9,"09/24/2006, 07:00",Pool C,final
New World Love Clan,Hopkins HURT,13,5,"09/24/2006, 07:00",Pool C,final
Seiche,TFB,13,0,"09/24/2006, 09:00",Pool C,final
Reaction,New World Love Clan,11,13,"09/24/2006, 09:00",Pool C,final
Implants,Hopkins HURT,13,5,"09/24/2006, 09:00",Pool C,final
Seiche,Hopkins HURT,13,1,"09/24/2006, 11:00",Pool C,final
Hot Dish,New World Love Clan,10,4,"09/24/2006, 11:00",Pool C,final
Implants,TFB,13,8,"09/24/2006, 11:00",Pool C,final
Seiche,Reaction,13,0,"09/24/2006, 13:00",Pool C,final
Hot Dish,Implants,13,15,"09/24/2006, 13:00",Pool C,final
New World Love Clan,TFB,13,0,"09/24/2006, 13:00",Pool C,final
b,r,e,a,k
brackets,Bracket
bracket,Championship Game
Flaming Moe,¡The Salsa Police!,13,7,"09/24/2006, 11:30",Championship Game,final
b,r,e,a,k
