2010 UPA Central College Open Regionals,college-open,8,5,2010
Northfield,MN,2010-05-08,2010-05-09
https://scorereport.net/2010/college-open/event6593
Carleton College
b,r,e,a,k
Grinnell
b,r,e,a,k
Iowa State
b,r,e,a,k
Marquette
b,r,e,a,k
Iowa
b,r,e,a,k
Luther
b,r,e,a,k
Minnesota-Duluth
b,r,e,a,k
St Olaf
b,r,e,a,k
Minnesota
b,r,e,a,k
Wisconsin-Steven's Point
b,r,e,a,k
Carleton College-GOP
b,r,e,a,k
Winona State
b,r,e,a,k
Wisconsin
b,r,e,a,k
Wisconsin-Whitewater
b,r,e,a,k
Wisconsin-Milwaukee
b,r,e,a,k
Northern Iowa
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,Championship
Carleton College,Grinnell,15,3,"05/08/2010, 08:00",Championship,final
Iowa State,Marquette,15,7,"05/08/2010, 08:00",Championship,final
Luther,Minnesota-Duluth,12,7,"05/08/2010, 08:00",Championship,final
Iowa,St Olaf,12,8,"05/08/2010, 08:00",Championship,final
Minnesota,Wisconsin-Steven's Point,15,4,"05/08/2010, 08:00",Championship,final
Carleton College-GOP,Winona State,14,12,"05/08/2010, 08:00",Championship,final
Wisconsin,Northern Iowa,W,L,"05/08/2010, 08:00",Championship,final
Carleton College,Iowa State,15,7,"05/08/2010, 10:00",Championship,final
Iowa,Luther,11,9,"05/08/2010, 10:00",Championship,final
Wisconsin-Whitewater,Wisconsin-Milwaukee,W,L,"05/08/2010, 10:00",Championship,final
Wisconsin,Wisconsin-Whitewater,15,6,"05/08/2010, 10:00",Championship,final
Carleton College,Iowa,15,6,"05/08/2010, 12:00",Championship,final
Minnesota,Carleton College-GOP,15,8,"05/08/2010, 12:00",Championship,final
Minnesota,Wisconsin,13,12,"05/08/2010, 12:00",Championship,final
Carleton College,Minnesota,15,10,"05/08/2010, 14:00",Championship,final
bracket,2nd/3rd Place
Marquette,Grinnell,W,L,"05/08/2010, 10:00",2nd/3rd Place,final
Minnesota-Duluth,St Olaf,W,L,"05/08/2010, 10:00",2nd/3rd Place,final
Wisconsin-Milwaukee,Northern Iowa,W,L,"05/08/2010, 10:00",2nd/3rd Place,final
Carleton College-GOP,Minnesota-Duluth,15,11,"05/08/2010, 12:00",2nd/3rd Place,final
Luther,Wisconsin-Steven's Point,15,10,"05/08/2010, 12:00",2nd/3rd Place,final
Wisconsin-Steven's Point,Winona State,14,11,"05/08/2010, 12:00",2nd/3rd Place,final
Luther,Wisconsin-Milwaukee,W,L,"05/08/2010, 12:00",2nd/3rd Place,final
Wisconsin-Milwaukee,Iowa State,16,15,"05/08/2010, 12:00",2nd/3rd Place,final
Wisconsin-Whitewater,Marquette,100,0,"05/08/2010, 14:00",2nd/3rd Place,final
Wisconsin,Luther,W,11,"05/08/2010, 14:00",2nd/3rd Place,final
Carleton College-GOP,Wisconsin-Whitewater,15,4,"05/08/2010, 16:00",2nd/3rd Place,final
Wisconsin,Carleton College-GOP,15,10,"05/08/2010, 16:00",2nd/3rd Place,final
Carleton College-GOP,Iowa,15,F,"05/09/2010, 09:00",2nd/3rd Place,final
bracket,13th/14th
St Olaf,Grinnell,15,10,"05/08/2010, 12:00",13th/14th,final
Winona State,Northern Iowa,15,8,"05/08/2010, 14:00",13th/14th,final
Winona State,St Olaf,13,9,"05/08/2010, 16:00",13th/14th,final
bracket,15th/16th
Grinnell,Northern Iowa,11,7,"05/08/2010, 16:00",15th/16th,final
bracket,9th/10th
b,r,e,a,k
