Capital Women's Sectionals,womens club,15,9,2007
Catonsville,MD,2007-09-15,2007-09-16
https://scorereport.net/2007/womens/event3883
Scandal
b,r,e,a,k
Salisbury Flash
b,r,e,a,k
Fanciful Unicorns
b,r,e,a,k
Richmond Red Hotz
b,r,e,a,k
American University
b,r,e,a,k
YHB
b,r,e,a,k
PI
b,r,e,a,k
UVA Hydra
b,r,e,a,k
UMD Helpful Corn
b,r,e,a,k
Georgetown
b,r,e,a,k
JMU
b,r,e,a,k
Johns Hopkins Blue Footed Boobie
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Scandal,Salisbury Flash,11,0,"09/15/2007, 09:00",Pool A,final
Fanciful Unicorns,Richmond Red Hotz,10,3,"09/15/2007, 09:00",Pool A,final
American University,YHB,8,3,"09/15/2007, 09:00",Pool A,final
Scandal,Richmond Red Hotz,11,1,"09/15/2007, 10:30",Pool A,final
Fanciful Unicorns,American University,11,0,"09/15/2007, 10:30",Pool A,final
Salisbury Flash,YHB,11,1,"09/15/2007, 10:30",Pool A,final
Scandal,Fanciful Unicorns,11,1,"09/15/2007, 12:00",Pool A,final
Salisbury Flash,American University,11,2,"09/15/2007, 12:00",Pool A,final
Richmond Red Hotz,YHB,11,0,"09/15/2007, 12:00",Pool A,final
American University,Richmond Red Hotz,5,11,"09/15/2007, 13:30",Pool A,final
Fanciful Unicorns,Salisbury Flash,8,6,"09/15/2007, 13:30",Pool A,final
Scandal,YHB,11,2,"09/15/2007, 15:00",Pool A,final
Salisbury Flash,Richmond Red Hotz,6,10,"09/15/2007, 15:00",Pool A,final
Scandal,American University,11,0,"09/15/2007, 16:30",Pool A,final
Fanciful Unicorns,YHB,11,2,"09/15/2007, 16:30",Pool A,final
pool,Pool B
PI,UVA Hydra,11,0,"09/15/2007, 09:00",Pool B,final
UMD Helpful Corn,Georgetown,2,11,"09/15/2007, 09:00",Pool B,final
PI,Georgetown,10,1,"09/15/2007, 10:30",Pool B,final
JMU,Johns Hopkins Blue Footed Boobie,11,3,"09/15/2007, 10:30",Pool B,final
UMD Helpful Corn,JMU,4,8,"09/15/2007, 12:00",Pool B,final
UVA Hydra,Johns Hopkins Blue Footed Boobie,7,8,"09/15/2007, 12:00",Pool B,final
Georgetown,Johns Hopkins Blue Footed Boobie,11,7,"09/15/2007, 13:30",Pool B,final
PI,UMD Helpful Corn,11,2,"09/15/2007, 13:30",Pool B,final
UVA Hydra,JMU,3,11,"09/15/2007, 13:30",Pool B,final
UMD Helpful Corn,Johns Hopkins Blue Footed Boobie,1,7,"09/15/2007, 15:00",Pool B,final
PI,JMU,11,0,"09/15/2007, 15:00",Pool B,final
UVA Hydra,Georgetown,8,5,"09/15/2007, 15:00",Pool B,final
UMD Helpful Corn,UVA Hydra,3,8,"09/15/2007, 16:30",Pool B,final
PI,Johns Hopkins Blue Footed Boobie,11,1,"09/15/2007, 16:30",Pool B,final
JMU,Georgetown,5,11,"09/15/2007, 16:30",Pool B,final
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
Scandal,PI,13,2,"09/16/2007, 01:00",Championship Bracket,final
PI,Fanciful Unicorns,13,5,"09/16/2007, 01:00",Championship Bracket,final
Scandal,Georgetown,13,1,"09/16/2007, 11:15",Championship Bracket,final
bracket,2nd Place Bracket
Fanciful Unicorns,Georgetown,1,0,"09/16/2007, 01:00",2nd Place Bracket,final
PI,Fanciful Unicorns,13,7,"09/16/2007, 02:45",2nd Place Bracket,final
bracket,4th Place Bracket
Richmond Red Hotz,Johns Hopkins Blue Footed Boobie,12,10,"09/16/2007, 09:30",4th Place Bracket,final
Salisbury Flash,JMU,10,7,"09/16/2007, 09:30",4th Place Bracket,final
Salisbury Flash,Richmond Red Hotz,9,6,"09/16/2007, 11:15",4th Place Bracket,final
bracket,4th Place Bracket
Salisbury Flash,Georgetown,13,4,"09/16/2007, 02:45",4th Place Bracket,final
bracket,6th Place Bracket
JMU,UMD Helpful Corn,1,0,"09/16/2007, 01:00",6th Place Bracket,final
UVA Hydra,YHB,13,3,"09/16/2007, 01:00",6th Place Bracket,final
UMD Helpful Corn,Johns Hopkins Blue Footed Boobie,11,4,"09/16/2007, 09:30",6th Place Bracket,final
UMD Helpful Corn,American University,9,6,"09/16/2007, 09:30",6th Place Bracket,final
JMU,UVA Hydra,11,7,"09/16/2007, 09:30",6th Place Bracket,final
bracket,6th Place Bracket
JMU,Richmond Red Hotz,1,0,"09/16/2007, 02:45",6th Place Bracket,final
b,r,e,a,k
