MS Open,open club,16,6,2012
Austin,MN,2012-06-16,2012-06-17
https://scorereport.net/2012/open/event10896
Banana Slugs
b,r,e,a,k
Lake Villains
b,r,e,a,k
General Strike
b,r,e,a,k
City Park Ultimate
b,r,e,a,k
Teamsters
b,r,e,a,k
DingWop
b,r,e,a,k
Trux
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Banana Slugs,Lake Villains,3,13,"06/16/2012, 08:30",Pool A,final
General Strike,Lake Villains,13,3,"06/16/2012, 10:15",Pool A,final
General Strike,Banana Slugs,13,5,"06/16/2012, 12:45",Pool A,final
pool,Pool B
City Park Ultimate,Teamsters,13,1,"06/16/2012, 08:30",Pool B,final
DingWop,Trux,13,3,"06/16/2012, 08:30",Pool B,final
City Park Ultimate,Trux,13,2,"06/16/2012, 10:15",Pool B,final
DingWop,Teamsters,13,7,"06/16/2012, 10:15",Pool B,final
City Park Ultimate,DingWop,13,4,"06/16/2012, 12:45",Pool B,final
Teamsters,Trux,14,15,"06/16/2012, 12:45",Pool B,final
b,r,e,a,k
brackets,Bracket
bracket,Cross Over
General Strike,Teamsters,15,5,"06/16/2012, 14:30",Cross Over,final
bracket,Cross Over
Lake Villains,Trux,15,5,"06/16/2012, 14:30",Cross Over,final
bracket,Cross Over
DingWop,Banana Slugs,15,4,"06/16/2012, 14:30",Cross Over,final
bracket,1st/2nd Place
City Park Ultimate,Lake Villains,15,4,"06/17/2012, 11:00",1st/2nd Place,final
General Strike,DingWop,15,4,"06/17/2012, 11:00",1st/2nd Place,final
General Strike,City Park Ultimate,16,14,"06/17/2012, 13:00",1st/2nd Place,final
bracket,3rd Place
Banana Slugs,Trux,W,L,"06/17/2012, 09:00",3rd Place,final
Teamsters,Banana Slugs,14,12,"06/17/2012, 11:00",3rd Place,final
bracket,5th Place
Lake Villains,DingWop,15,13,"06/17/2012, 13:00",5th Place,final
bracket,6th Place
Banana Slugs,Trux,W,L,"06/17/2012, 13:00",6th Place,final
b,r,e,a,k
