2010 USA Ultimate Northwest Plains Club Open Sectionals,open club,25,9,2010
Maple Plain,MN,2010-09-25,2010-09-26
https://scorereport.net/2010/open/event7435
DingWop
b,r,e,a,k
Gym Tan Laundry
b,r,e,a,k
Sub Zero
b,r,e,a,k
The '96 Packers
b,r,e,a,k
Climax
b,r,e,a,k
Surly
b,r,e,a,k
Madison Club
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
DingWop,Gym Tan Laundry,13,11,"09/25/2010, 09:30",Pool A,final
Sub Zero,The '96 Packers,13,3,"09/25/2010, 09:30",Pool A,final
Climax,Surly,13,8,"09/25/2010, 09:30",Pool A,final
Madison Club,Surly,13,2,"09/25/2010, 11:15",Pool A,final
Sub Zero,Gym Tan Laundry,13,7,"09/25/2010, 11:15",Pool A,final
Climax,The '96 Packers,13,9,"09/25/2010, 11:15",Pool A,final
Madison Club,Sub Zero,13,9,"09/25/2010, 13:00",Pool A,final
DingWop,The '96 Packers,13,12,"09/25/2010, 13:00",Pool A,final
Climax,Gym Tan Laundry,13,10,"09/25/2010, 13:00",Pool A,final
Madison Club,DingWop,W,L,"09/25/2010, 14:45",Pool A,final
Surly,Gym Tan Laundry,10,13,"09/25/2010, 14:45",Pool A,final
Madison Club,The '96 Packers,13,7,"09/25/2010, 16:30",Pool A,final
Sub Zero,Climax,13,5,"09/25/2010, 16:30",Pool A,final
Surly,DingWop,13,9,"09/25/2010, 16:30",Pool A,final
Gym Tan Laundry,The '96 Packers,L,W,"09/26/2010, 08:30",Pool A,final
Madison Club,Climax,14,12,"09/26/2010, 10:15",Pool A,final
Sub Zero,DingWop,13,8,"09/26/2010, 10:15",Pool A,final
Surly,The '96 Packers,13,3,"09/26/2010, 10:15",Pool A,final
Madison Club,Gym Tan Laundry,13,4,"09/26/2010, 12:00",Pool A,final
Sub Zero,Surly,13,6,"09/26/2010, 12:00",Pool A,final
Climax,DingWop,12,9,"09/26/2010, 12:00",Pool A,final
b,r,e,a,k
brackets,Bracket
bracket,Championship Game
Madison Club,Sub Zero,12,8,"09/26/2010, 13:45",Championship Game,final
bracket,3rd Place Bracket
Climax,The '96 Packers,13,9,"09/26/2010, 13:45",3rd Place Bracket,final
Surly,DingWop,13,12,"09/26/2010, 13:45",3rd Place Bracket,final
Climax,Surly,13,5,"09/26/2010, 15:30",3rd Place Bracket,final
bracket,fth Place Bracket
b,r,e,a,k
