2012 USA Ultimate East Plains Club Women's Sectionals,womens club,15,9,2012
Versailles,OH,2012-09-15,2012-09-16
https://scorereport.net/2012/womens/event11388
Disc-OH
b,r,e,a,k
Rogue
b,r,e,a,k
Belle
b,r,e,a,k
Ghetto Force
b,r,e,a,k
Kenyon College
b,r,e,a,k
Catfish
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Disc-OH,Rogue,15,1,"09/15/2012, 09:00",Pool A,final
Belle,Ghetto Force,15,7,"09/15/2012, 09:00",Pool A,final
Kenyon College,Catfish,15,9,"09/15/2012, 09:00",Pool A,final
Disc-OH,Belle,15,2,"09/15/2012, 10:50",Pool A,final
Rogue,Kenyon College,14,11,"09/15/2012, 10:50",Pool A,final
Ghetto Force,Catfish,15,4,"09/15/2012, 10:50",Pool A,final
Disc-OH,Kenyon College,15,2,"09/15/2012, 12:40",Pool A,final
Belle,Catfish,W,L,"09/15/2012, 12:40",Pool A,final
Rogue,Ghetto Force,L,W,"09/15/2012, 12:40",Pool A,final
Disc-OH,Catfish,15,2,"09/15/2012, 14:30",Pool A,final
Belle,Rogue,11,5,"09/15/2012, 14:30",Pool A,final
Kenyon College,Ghetto Force,5,15,"09/15/2012, 14:30",Pool A,final
Disc-OH,Ghetto Force,15,3,"09/16/2012, 09:00",Pool A,final
Belle,Kenyon College,F,W,"09/16/2012, 09:00",Pool A,final
Rogue,Catfish,15,2,"09/16/2012, 09:00",Pool A,final
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
Kenyon College,Catfish,15,8,"09/16/2012, 10:50",Championship Bracket,final
Rogue,Belle,W,F,"09/16/2012, 10:50",Championship Bracket,final
Disc-OH,Kenyon College,W,F,"09/16/2012, 12:40",Championship Bracket,final
Ghetto Force,Rogue,15,7,"09/16/2012, 12:40",Championship Bracket,final
Disc-OH,Ghetto Force,15,3,"09/16/2012, 14:30",Championship Bracket,final
bracket,3rd Place Game
Rogue,Kenyon College,W,F,"09/16/2012, 14:30",3rd Place Game,final
bracket,5th Place Game
Catfish,Belle,W,F,"09/16/2012, 12:40",5th Place Game,final
b,r,e,a,k
