2012 USA Ultimate Northwest Plains Club Women's Sectionals,womens club,15,9,2012
Maple Plain,MN,2012-09-15,2012-09-15
https://scorereport.net/2012/womens/event11392
Sting
b,r,e,a,k
LakEffect
b,r,e,a,k
Pop
b,r,e,a,k
Wolfpack: The Secret Essence
b,r,e,a,k
Heist
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Sting,LakEffect,13,3,"09/15/2012, 09:00",Pool A,final
Pop,Wolfpack: The Secret Essence,13,3,"09/15/2012, 09:00",Pool A,final
Heist,Wolfpack: The Secret Essence,13,4,"09/15/2012, 10:50",Pool A,final
Pop,Sting,13,1,"09/15/2012, 10:50",Pool A,final
Heist,LakEffect,13,0,"09/15/2012, 12:40",Pool A,final
Wolfpack: The Secret Essence,Sting,13,0,"09/15/2012, 12:40",Pool A,final
Heist,Sting,13,0,"09/15/2012, 14:30",Pool A,final
Pop,LakEffect,13,0,"09/15/2012, 14:30",Pool A,final
Heist,Pop,13,8,"09/15/2012, 16:20",Pool A,final
Wolfpack: The Secret Essence,LakEffect,13,1,"09/15/2012, 16:20",Pool A,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
