RoShamBo Throw,womens club,11,8,2012
Rochester,NY,2012-08-11,2012-08-12
https://scorereport.net/2012/womens/event11281
Hot Metal
b,r,e,a,k
Afro Circus
b,r,e,a,k
Vice
b,r,e,a,k
Fire
b,r,e,a,k
Roc Paper Scissors
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Hot Metal,Afro Circus,13,9,"08/11/2012, 10:00",Pool A,final
Vice,Fire,13,2,"08/11/2012, 10:00",Pool A,final
Hot Metal,Vice,11,7,"08/11/2012, 11:35",Pool A,final
Roc Paper Scissors,Fire,13,1,"08/11/2012, 11:35",Pool A,final
Hot Metal,Roc Paper Scissors,12,5,"08/11/2012, 13:10",Pool A,final
Vice,Afro Circus,11,8,"08/11/2012, 13:10",Pool A,final
Vice,Roc Paper Scissors,11,4,"08/11/2012, 14:45",Pool A,final
Afro Circus,Fire,13,2,"08/11/2012, 14:45",Pool A,final
Hot Metal,Fire,13,0,"08/12/2012, 09:00",Pool A,final
Roc Paper Scissors,Afro Circus,12,11,"08/12/2012, 09:00",Pool A,final
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
Vice,Roc Paper Scissors,12,9,"08/12/2012, 11:05",Championship Bracket,final
Hot Metal,Vice,14,9,"08/12/2012, 13:10",Championship Bracket,final
bracket,3rd Place Bracket
Afro Circus,Fire,13,2,"08/12/2012, 11:05",3rd Place Bracket,final
Roc Paper Scissors,Afro Circus,W,L,"08/12/2012, 13:10",3rd Place Bracket,final
b,r,e,a,k
