2012 USA Ultimate Northeast Club Women's Regionals,womens club,6,10,2012
Devens,MA,2012-10-06,2012-10-07
https://scorereport.net/2012/womens/event11307
Brute Squad
b,r,e,a,k
Ruckus
b,r,e,a,k
Bent
b,r,e,a,k
Stella
b,r,e,a,k
Roc Paper Scissors
b,r,e,a,k
Bruins
b,r,e,a,k
Tufts
b,r,e,a,k
Capitals
b,r,e,a,k
The Collective
b,r,e,a,k
Storm
b,r,e,a,k
Brooklyn Book Club
b,r,e,a,k
Vice
b,r,e,a,k
Swagger
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Brute Squad,Ruckus,11,0,"10/06/2012, 09:00",Pool A,final
Bent,Stella,11,1,"10/06/2012, 09:00",Pool A,final
Roc Paper Scissors,Bruins,8,10,"10/06/2012, 09:00",Pool A,final
Brute Squad,Bruins,11,0,"10/06/2012, 10:30",Pool A,final
Bent,Tufts,11,0,"10/06/2012, 10:30",Pool A,final
Stella,Ruckus,W,L,"10/06/2012, 10:30",Pool A,final
Brute Squad,Stella,11,7,"10/06/2012, 12:00",Pool A,final
Bent,Roc Paper Scissors,11,0,"10/06/2012, 12:00",Pool A,final
Bruins,Tufts,11,3,"10/06/2012, 12:00",Pool A,final
Roc Paper Scissors,Tufts,8,4,"10/06/2012, 13:30",Pool A,final
Bruins,Ruckus,11,2,"10/06/2012, 13:30",Pool A,final
Brute Squad,Bent,8,7,"10/06/2012, 15:00",Pool A,final
Roc Paper Scissors,Ruckus,11,1,"10/06/2012, 15:00",Pool A,final
Stella,Tufts,11,9,"10/06/2012, 15:00",Pool A,final
Brute Squad,Tufts,11,0,"10/06/2012, 16:30",Pool A,final
Bent,Bruins,11,0,"10/06/2012, 16:30",Pool A,final
Stella,Roc Paper Scissors,11,5,"10/06/2012, 16:30",Pool A,final
Tufts,Ruckus,8,9,"10/07/2012, 07:30",Pool A,final
Brute Squad,Roc Paper Scissors,11,3,"10/07/2012, 09:00",Pool A,final
Bent,Ruckus,11,0,"10/07/2012, 09:00",Pool A,final
Stella,Bruins,11,6,"10/07/2012, 09:00",Pool A,final
pool,Pool B
Capitals,The Collective,13,9,"10/06/2012, 08:30",Pool B,final
Storm,Brooklyn Book Club,13,2,"10/06/2012, 08:30",Pool B,final
Vice,Swagger,13,3,"10/06/2012, 08:30",Pool B,final
Capitals,Swagger,13,2,"10/06/2012, 12:30",Pool B,final
Storm,The Collective,9,13,"10/06/2012, 12:30",Pool B,final
Vice,Brooklyn Book Club,11,5,"10/06/2012, 12:30",Pool B,final
Capitals,Vice,13,1,"10/06/2012, 14:30",Pool B,final
Storm,Swagger,13,5,"10/06/2012, 14:30",Pool B,final
The Collective,Brooklyn Book Club,13,5,"10/06/2012, 14:30",Pool B,final
Capitals,Storm,13,2,"10/06/2012, 16:30",Pool B,final
The Collective,Vice,13,5,"10/06/2012, 16:30",Pool B,final
Brooklyn Book Club,Swagger,8,12,"10/06/2012, 16:30",Pool B,final
Capitals,Brooklyn Book Club,13,0,"10/07/2012, 08:30",Pool B,final
Storm,Vice,13,7,"10/07/2012, 08:30",Pool B,final
The Collective,Swagger,13,1,"10/07/2012, 08:30",Pool B,final
pool,Pool 1st Place Bracket
Brooklyn Book Club,Tufts,,,"10/07/2012, 08:30",Pool 1st Place Bracket,scheduled
Brooklyn Book Club,Tufts,12,14,"10/07/2012, 10:30",Pool 1st Place Bracket,final
Brooklyn Book Club,Ruckus,L,W,"10/07/2012, 12:30",Pool 1st Place Bracket,final
b,r,e,a,k
brackets,Bracket
bracket,2nd Place Bracket
Capitals,Brute Squad,15,12,"10/07/2012, 12:30",2nd Place Bracket,final
bracket,5th Place Bracket
Stella,The Collective,14,12,"10/07/2012, 10:30",5th Place Bracket,final
Bent,Storm,15,4,"10/07/2012, 10:30",5th Place Bracket,final
Bent,Stella,15,5,"10/07/2012, 12:30",5th Place Bracket,final
Brute Squad,Bent,14,12,"10/07/2012, 14:30",5th Place Bracket,final
bracket,7th Place Bracket
The Collective,Storm,15,13,"10/07/2012, 12:30",7th Place Bracket,final
bracket,8th Place Bracket
Vice,Bruins,15,10,"10/07/2012, 10:30",8th Place Bracket,final
bracket,C
Roc Paper Scissors,Swagger,13,4,"10/06/2012, 10:30",C,final
Roc Paper Scissors,Bruins,W,F,"10/07/2012, 12:30",C,final
b,r,e,a,k
