2012 USAU MetroNY D-1 College Open CC,college-open,21,4,2012
Mercer,NJ,2012-04-21,2012-04-22
https://scorereport.net/2012/college-open/event10654
Rutgers
b,r,e,a,k
SUNY-Stony Brook
b,r,e,a,k
Columbia
b,r,e,a,k
St John's (NY)
b,r,e,a,k
NYU
b,r,e,a,k
Hunter College
b,r,e,a,k
Hofstra
b,r,e,a,k
Rowan
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Rutgers,SUNY-Stony Brook,13,3,"04/21/2012, 10:15",Pool A,final
Columbia,St John's (NY),13,3,"04/21/2012, 10:15",Pool A,final
Rutgers,St John's (NY),13,3,"04/21/2012, 23:45",Pool A,final
Columbia,SUNY-Stony Brook,13,6,"04/21/2012, 23:45",Pool A,final
Rutgers,Columbia,13,10,"04/22/2012, 13:15",Pool A,final
SUNY-Stony Brook,St John's (NY),13,5,"04/22/2012, 13:15",Pool A,final
pool,Pool B
NYU,Hunter College,13,3,"04/21/2012, 10:15",Pool B,final
Hofstra,Rowan,13,7,"04/21/2012, 10:15",Pool B,final
NYU,Rowan,13,6,"04/21/2012, 11:45",Pool B,final
Hofstra,Hunter College,13,9,"04/21/2012, 11:45",Pool B,final
NYU,Hofstra,13,7,"04/21/2012, 13:15",Pool B,final
Hunter College,Rowan,4,13,"04/21/2012, 13:15",Pool B,final
b,r,e,a,k
brackets,Bracket
bracket,Championship
Rutgers,Hunter College,15,3,"04/21/2012, 15:00",Championship,final
Hofstra,SUNY-Stony Brook,17,16,"04/21/2012, 15:00",Championship,final
Columbia,Rowan,15,7,"04/21/2012, 15:00",Championship,final
NYU,St John's (NY),15,7,"04/21/2012, 15:00",Championship,final
Rutgers,Hofstra,15,8,"04/22/2012, 09:00",Championship,final
NYU,Columbia,15,9,"04/22/2012, 09:00",Championship,final
NYU,Rutgers,13,12,"04/22/2012, 13:00",Championship,final
bracket,2nd Place Bracket
Hunter College,SUNY-Stony Brook,13,10,"04/22/2012, 09:00",2nd Place Bracket,final
Rowan,St John's (NY),W,L,"04/22/2012, 09:00",2nd Place Bracket,final
Columbia,Hunter College,15,6,"04/22/2012, 11:00",2nd Place Bracket,final
Hofstra,Rowan,16,14,"04/22/2012, 11:00",2nd Place Bracket,final
Columbia,Hofstra,13,6,"04/22/2012, 13:00",2nd Place Bracket,final
bracket,5th Place Game - Game to Go
Rowan,Hunter College,15,11,"04/22/2012, 13:00",5th Place Game - Game to Go,final
bracket,7th Place Game
St John's (NY),SUNY-Stony Brook,W,L,"04/22/2012, 11:00",7th Place Game,final
b,r,e,a,k
