D-1337,college-open,24,3,2012
Saratoga,NY,2012-03-24,2012-03-25
https://scorereport.net/2012/college-open/event10537
Bentley
b,r,e,a,k
Canisius College
b,r,e,a,k
Connecticut College
b,r,e,a,k
St Lawrence
b,r,e,a,k
Stonehill
b,r,e,a,k
Brandeis
b,r,e,a,k
Siena
b,r,e,a,k
SUNY-Oneonta
b,r,e,a,k
SUNY-Geneseo
b,r,e,a,k
SUNY-Cortland
b,r,e,a,k
Ithaca
b,r,e,a,k
Bard
b,r,e,a,k
SUNY-Fredonia
b,r,e,a,k
Skidmore
b,r,e,a,k
Worcester Polytech
b,r,e,a,k
Rensselaer Polytech
b,r,e,a,k
East Stroudsburg
b,r,e,a,k
Bowdoin
b,r,e,a,k
Keene State
b,r,e,a,k
Colgate
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Bentley,Canisius College,13,3,"03/24/2012, 09:00",Pool A,final
Connecticut College,St Lawrence,11,13,"03/24/2012, 09:00",Pool A,final
Bentley,Stonehill,13,8,"03/24/2012, 10:30",Pool A,final
St Lawrence,Canisius College,13,3,"03/24/2012, 10:30",Pool A,final
Connecticut College,Canisius College,13,2,"03/24/2012, 12:00",Pool A,final
Stonehill,St Lawrence,11,13,"03/24/2012, 12:00",Pool A,final
Bentley,St Lawrence,13,1,"03/24/2012, 13:30",Pool A,final
Connecticut College,Stonehill,13,3,"03/24/2012, 13:30",Pool A,final
Bentley,Connecticut College,13,9,"03/24/2012, 15:00",Pool A,final
Stonehill,Canisius College,13,1,"03/24/2012, 15:00",Pool A,final
pool,Pool B
Brandeis,Siena,13,3,"03/24/2012, 09:00",Pool B,final
SUNY-Oneonta,SUNY-Geneseo,11,13,"03/24/2012, 09:00",Pool B,final
Brandeis,SUNY-Cortland,12,11,"03/24/2012, 10:30",Pool B,final
SUNY-Geneseo,Siena,13,10,"03/24/2012, 10:30",Pool B,final
SUNY-Oneonta,Siena,13,7,"03/24/2012, 12:00",Pool B,final
SUNY-Cortland,SUNY-Geneseo,13,1,"03/24/2012, 12:00",Pool B,final
Brandeis,SUNY-Geneseo,13,4,"03/24/2012, 13:30",Pool B,final
SUNY-Oneonta,SUNY-Cortland,9,13,"03/24/2012, 13:30",Pool B,final
Brandeis,SUNY-Oneonta,13,8,"03/24/2012, 15:00",Pool B,final
SUNY-Cortland,Siena,13,12,"03/24/2012, 15:00",Pool B,final
pool,Pool C
Ithaca,Bard,12,7,"03/24/2012, 09:00",Pool C,final
SUNY-Fredonia,Skidmore,13,0,"03/24/2012, 09:00",Pool C,final
Worcester Polytech,Ithaca,11,12,"03/24/2012, 10:30",Pool C,final
Bard,Skidmore,12,7,"03/24/2012, 10:30",Pool C,final
Worcester Polytech,Skidmore,13,3,"03/24/2012, 12:00",Pool C,final
SUNY-Fredonia,Bard,13,3,"03/24/2012, 12:00",Pool C,final
Worcester Polytech,Bard,13,8,"03/24/2012, 13:30",Pool C,final
SUNY-Fredonia,Ithaca,13,7,"03/24/2012, 13:30",Pool C,final
Worcester Polytech,SUNY-Fredonia,4,13,"03/24/2012, 15:00",Pool C,final
