North Carolina Women's Sectionals,womens club,16,9,2006
Raleigh,NC,2006-09-16,2006-09-16
https://scorereport.net/2006/womens/event2802
Backhoe
b,r,e,a,k
Appalachian State
b,r,e,a,k
Oddjob (Sweet T)
b,r,e,a,k
North Carolina
b,r,e,a,k
Wahine
b,r,e,a,k
Mojo
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Backhoe,Appalachian State,11,1,"09/16/2006, 09:00",Pool A,final
Oddjob (Sweet T),North Carolina,11,2,"09/16/2006, 09:00",Pool A,final
Wahine,Mojo,11,0,"09/16/2006, 09:00",Pool A,final
Backhoe,Wahine,11,3,"09/16/2006, 10:40",Pool A,final
Oddjob (Sweet T),Mojo,11,1,"09/16/2006, 10:40",Pool A,final
North Carolina,Appalachian State,11,1,"09/16/2006, 10:40",Pool A,final
Backhoe,Mojo,11,0,"09/16/2006, 12:20",Pool A,final
Oddjob (Sweet T),Appalachian State,11,0,"09/16/2006, 12:20",Pool A,final
Wahine,North Carolina,11,3,"09/16/2006, 12:20",Pool A,final
Backhoe,North Carolina,11,0,"09/16/2006, 14:00",Pool A,final
Oddjob (Sweet T),Wahine,11,6,"09/16/2006, 14:00",Pool A,final
Appalachian State,Mojo,3,11,"09/16/2006, 14:00",Pool A,final
Backhoe,Oddjob (Sweet T),11,6,"09/16/2006, 15:40",Pool A,final
Wahine,Appalachian State,11,1,"09/16/2006, 15:40",Pool A,final
North Carolina,Mojo,11,0,"09/16/2006, 15:40",Pool A,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
