MIT Invite- CANCELLED,college-womens,10,3,2013
Cambridge,MA,2013-03-10,2013-03-10
https://scorereport.net/2013/college-womens/event12708
Harvard
b,r,e,a,k
Boston College
b,r,e,a,k
Tufts
b,r,e,a,k
MIT
b,r,e,a,k
Northeastern
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Harvard,Boston College,,,"03/10/2013, 09:00",Pool A,scheduled
Tufts,MIT,,,"03/10/2013, 09:00",Pool A,scheduled
Tufts,Boston College,,,"03/10/2013, 10:25",Pool A,scheduled
Northeastern,Harvard,,,"03/10/2013, 10:25",Pool A,scheduled
Northeastern,Boston College,,,"03/10/2013, 11:50",Pool A,scheduled
MIT,Harvard,,,"03/10/2013, 11:50",Pool A,scheduled
Tufts,Harvard,,,"03/10/2013, 13:15",Pool A,scheduled
Northeastern,MIT,,,"03/10/2013, 13:15",Pool A,scheduled
Tufts,Northeastern,,,"03/10/2013, 14:40",Pool A,scheduled
MIT,Boston College,,,"03/10/2013, 14:40",Pool A,scheduled
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
