Irvine Invite,college-womens,10,3,2012
Irvine,CA,2012-03-10,2012-03-11
https://scorereport.net/2012/college-womens/event10932
San Diego State
b,r,e,a,k
Cal State-Long Beach
b,r,e,a,k
California-Irvine
b,r,e,a,k
Community
b,r,e,a,k
California-B
b,r,e,a,k
California-San Diego-B
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool X
San Diego State,Cal State-Long Beach,13,7,"03/10/2012, 09:00",Pool X,final
California-Irvine,Community,5,13,"03/10/2012, 09:00",Pool X,final
San Diego State,California-Irvine,12,11,"03/10/2012, 10:30",Pool X,final
Cal State-Long Beach,Community,13,5,"03/10/2012, 10:30",Pool X,final
San Diego State,Community,13,11,"03/10/2012, 12:00",Pool X,final
Cal State-Long Beach,California-Irvine,10,8,"03/10/2012, 12:00",Pool X,final
California-B,California-San Diego-B,10,5,"03/11/2012, 09:00",Pool X,final
California-Irvine,California-San Diego-B,13,7,"03/11/2012, 10:30",Pool X,final
Cal State-Long Beach,California-B,7,4,"03/11/2012, 10:30",Pool X,final
San Diego State,California-San Diego-B,W,L,"03/11/2012, 12:00",Pool X,final
California-Irvine,California-B,9,12,"03/11/2012, 12:00",Pool X,final
San Diego State,California-B,W,L,"03/11/2012, 13:30",Pool X,final
Cal State-Long Beach,California-San Diego-B,W,L,"03/11/2012, 13:30",Pool X,final
Community,California-San Diego-B,,,"03/11/2012, 19:00",Pool X,scheduled
Community,California-B,,,"03/11/2012, 19:00",Pool X,scheduled
b,r,e,a,k
brackets,Bracket
bracket,Bracket
b,r,e,a,k
