CWRUL 2012 - WOMEN,college-womens,11,2,2012
Cleveland,OH,2012-02-11,2012-02-11
https://scorereport.net/2012/college-womens/event10377
Case Western Reserve X
b,r,e,a,k
CMU Y
b,r,e,a,k
CMU X
b,r,e,a,k
Oberlin
b,r,e,a,k
Case Western Reserve Y
b,r,e,a,k
Michigan-B
b,r,e,a,k
Ohio
b,r,e,a,k
Wooster
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Case Western Reserve X,CMU Y,W,L,"02/11/2012, 12:30",Pool A,final
CMU X,Oberlin,W,L,"02/11/2012, 12:30",Pool A,final
Case Western Reserve X,Oberlin,W,L,"02/11/2012, 14:30",Pool A,final
CMU X,CMU Y,W,L,"02/11/2012, 14:30",Pool A,final
Case Western Reserve X,CMU X,W,L,"02/11/2012, 16:30",Pool A,final
CMU Y,Oberlin,W,L,"02/11/2012, 16:30",Pool A,final
pool,Pool B
Case Western Reserve Y,Michigan-B,W,L,"02/11/2012, 13:30",Pool B,final
Ohio,Wooster,W,L,"02/11/2012, 13:30",Pool B,final
Case Western Reserve Y,Wooster,W,L,"02/11/2012, 15:30",Pool B,final
Ohio,Michigan-B,W,L,"02/11/2012, 15:30",Pool B,final
Case Western Reserve Y,Ohio,W,L,"02/11/2012, 17:30",Pool B,final
Michigan-B,Wooster,L,W,"02/11/2012, 17:30",Pool B,final
b,r,e,a,k
brackets,Bracket
bracket,Championship
Case Western Reserve X,Ohio,W,L,"02/11/2012, 18:30",Championship,final
Case Western Reserve Y,CMU X,W,L,"02/11/2012, 18:30",Championship,final
bracket,3 and 4
Wooster,CMU Y,W,L,"02/11/2012, 19:30",3 and 4,final
bracket,5 and 6
Oberlin,Michigan-B,W,L,"02/11/2012, 19:30",5 and 6,final
bracket,7 and 8
Ohio,CMU X,W,L,"02/11/2012, 20:30",7 and 8,final
b,r,e,a,k
