UMD Round Robin,college-open,15,2,2009
College Park,MD,2009-02-15,2009-02-15
https://scorereport.net/2009/college-open/event6114
Maryland-B
b,r,e,a,k
Maryland-Baltimore County
b,r,e,a,k
Georgetown-B
b,r,e,a,k
American
b,r,e,a,k
Team X
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Maryland-B,Maryland-Baltimore County,3,14,"02/15/2009, 09:30",Pool A,final
Georgetown-B,American,7,15,"02/15/2009, 09:30",Pool A,final
Maryland-B,Team X,5,13,"02/15/2009, 11:15",Pool A,final
Georgetown-B,Maryland-Baltimore County,11,12,"02/15/2009, 11:15",Pool A,final
Maryland-Baltimore County,American,5,15,"02/15/2009, 13:00",Pool A,final
Georgetown-B,Team X,3,13,"02/15/2009, 13:00",Pool A,final
Maryland-B,American,6,15,"02/15/2009, 14:45",Pool A,final
Maryland-Baltimore County,Team X,8,10,"02/15/2009, 14:45",Pool A,final
Maryland-B,Georgetown-B,9,13,"02/15/2009, 16:30",Pool A,final
American,Team X,15,11,"02/15/2009, 16:30",Pool A,final
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
