Santa Barbara Invite,college-open,24,1,2009
Santa Barbara,CA,2009-01-24,2009-01-25
https://scorereport.net/2009/college-open/event5767
Stanford
b,r,e,a,k
San Diego State
b,r,e,a,k
Las Positas
b,r,e,a,k
Cal Poly-SLO
b,r,e,a,k
California-Santa Cruz
b,r,e,a,k
California-Irvine
b,r,e,a,k
Colorado State
b,r,e,a,k
Cal State-Long Beach
b,r,e,a,k
Arizona
b,r,e,a,k
Santa Clara
b,r,e,a,k
Claremont
b,r,e,a,k
California-San Diego
b,r,e,a,k
California-Santa Barbara
b,r,e,a,k
UCLA
b,r,e,a,k
California-Davis
b,r,e,a,k
California
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Stanford,San Diego State,13,8,"01/24/2009, 08:00",Pool A,final
Las Positas,Cal Poly-SLO,13,8,"01/24/2009, 08:00",Pool A,final
Stanford,Cal Poly-SLO,13,8,"01/24/2009, 09:45",Pool A,final
Las Positas,San Diego State,13,11,"01/24/2009, 09:45",Pool A,final
Stanford,Las Positas,10,9,"01/24/2009, 11:30",Pool A,final
Cal Poly-SLO,San Diego State,13,6,"01/24/2009, 11:30",Pool A,final
pool,Pool B
California-Santa Cruz,California-Irvine,13,8,"01/24/2009, 08:00",Pool B,final
Colorado State,Cal State-Long Beach,13,9,"01/24/2009, 08:00",Pool B,final
California-Santa Cruz,Cal State-Long Beach,13,7,"01/24/2009, 09:45",Pool B,final
Colorado State,California-Irvine,13,8,"01/24/2009, 09:45",Pool B,final
California-Santa Cruz,Colorado State,13,9,"01/24/2009, 11:30",Pool B,final
Cal State-Long Beach,California-Irvine,9,11,"01/24/2009, 11:30",Pool B,final
pool,Pool C
Arizona,Santa Clara,13,2,"01/24/2009, 01:15",Pool C,final
Claremont,California-San Diego,3,13,"01/24/2009, 01:15",Pool C,final
Arizona,California-San Diego,10,13,"01/24/2009, 03:00",Pool C,final
Claremont,Santa Clara,13,6,"01/24/2009, 03:00",Pool C,final
Arizona,Claremont,13,11,"01/24/2009, 04:45",Pool C,final
California-San Diego,Santa Clara,13,7,"01/24/2009, 04:45",Pool C,final
pool,Pool D
California-Santa Barbara,UCLA,13,12,"01/30/2009, 23:30",Pool D,final
California-Davis,California,4,13,"01/30/2009, 23:30",Pool D,final
California-Santa Barbara,California-Davis,8,9,"01/24/2009, 01:15",Pool D,final
California,UCLA,13,5,"01/24/2009, 01:15",Pool D,final
California-Davis,UCLA,13,9,"01/24/2009, 03:00",Pool D,final
California-Santa Barbara,California,13,11,"01/24/2009, 05:15",Pool D,final
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
California-Santa Cruz,Arizona,13,10,"01/24/2009, 01:15",Championship Bracket,final
Arizona,California-Davis,12,10,"01/24/2009, 01:15",Championship Bracket,final
Cal Poly-SLO,Colorado State,13,11,"01/24/2009, 01:15",Championship Bracket,final
Stanford,California-Santa Cruz,12,7,"01/24/2009, 03:00",Championship Bracket,final
California,Cal Poly-SLO,10,9,"01/24/2009, 03:00",Championship Bracket,final
California,Stanford,15,8,"01/24/2009, 09:45",Championship Bracket,final
Las Positas,California-Irvine,11,9,"01/24/2009, 09:45",Championship Bracket,final
Stanford,California-Santa Barbara,12,7,"01/25/2009, 01:15",Championship Bracket,final
Las Positas,California-San Diego,11,10,"01/25/2009, 01:15",Championship Bracket,final
California,Las Positas,13,8,"01/25/2009, 03:00",Championship Bracket,final
California-Santa Barbara,Claremont,11,8,"01/25/2009, 09:45",Championship Bracket,final
bracket,3rd Place Game
bracket,5th Place Bracket
California-Santa Barbara,Arizona,11,10,"01/24/2009, 11:30",5th Place Bracket,final
California-Santa Barbara,California-San Diego,11,9,"01/25/2009, 03:00",5th Place Bracket,final
California-San Diego,Cal Poly-SLO,19,0,"01/25/2009, 11:30",5th Place Bracket,final
bracket,7th Place Game
bracket,9th Place Bracket
Cal State-Long Beach,Claremont,11,5,"01/24/2009, 00:00",9th Place Bracket,final
California-Davis,San Diego State,13,3,"01/24/2009, 00:00",9th Place Bracket,final
UCLA,California-Irvine,12,6,"01/24/2009, 00:00",9th Place Bracket,final
Colorado State,Santa Clara,15,8,"01/24/2009, 00:00",9th Place Bracket,final
California-Davis,Cal State-Long Beach,10,8,"01/25/2009, 01:15",9th Place Bracket,final
UCLA,Colorado State,12,11,"01/25/2009, 01:15",9th Place Bracket,final
California-Davis,UCLA,12,10,"01/25/2009, 03:00",9th Place Bracket,final
bracket,11th Place Game
Cal State-Long Beach,Colorado State,1,0,"01/25/2009, 03:00",11th Place Game,final
bracket,13th Place Bracket
San Diego State,Claremont,11,7,"01/25/2009, 01:15",13th Place Bracket,final
California-Irvine,Santa Clara,10,8,"01/25/2009, 01:15",13th Place Bracket,final
bracket,15th Place Game
Santa Clara,Claremont,15,0,"01/24/2009, 03:00",15th Place Game,final
b,r,e,a,k
