No Surf (Open),open club,18,6,2011
Cleveland,OH,2011-06-18,2011-06-19
https://scorereport.net/2011/open/event9305
Madcow X
b,r,e,a,k
Chicago Natives
b,r,e,a,k
Sheet Metal
b,r,e,a,k
Steamboat - open
b,r,e,a,k
Madcow Y
b,r,e,a,k
Grand Trunk
b,r,e,a,k
Spoiler
b,r,e,a,k
Too Bad
b,r,e,a,k
Evil
b,r,e,a,k
Jurassic Shark
b,r,e,a,k
Bear Resistant
b,r,e,a,k
Impulse
b,r,e,a,k
Dire Wolf
b,r,e,a,k
A-block
b,r,e,a,k
Haymaker
b,r,e,a,k
Super Phun Thyme
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Madcow X,Chicago Natives,15,5,"06/18/2011, 09:00",Pool A,final
Sheet Metal,Steamboat - open,15,9,"06/18/2011, 09:00",Pool A,final
Madcow X,Steamboat - open,15,8,"06/18/2011, 11:00",Pool A,final
Sheet Metal,Chicago Natives,13,14,"06/18/2011, 11:00",Pool A,final
Madcow X,Sheet Metal,15,8,"06/18/2011, 13:00",Pool A,final
Chicago Natives,Steamboat - open,15,10,"06/18/2011, 13:00",Pool A,final
pool,Pool B
Madcow Y,Grand Trunk,15,9,"06/18/2011, 09:00",Pool B,final
Spoiler,Too Bad,15,9,"06/18/2011, 09:00",Pool B,final
Madcow Y,Too Bad,15,8,"06/18/2011, 11:00",Pool B,final
Spoiler,Grand Trunk,L,W,"06/18/2011, 11:00",Pool B,final
Madcow Y,Spoiler,W,L,"06/18/2011, 13:00",Pool B,final
Grand Trunk,Too Bad,15,7,"06/18/2011, 13:00",Pool B,final
pool,Pool C
Evil,Jurassic Shark,15,4,"06/18/2011, 09:00",Pool C,final
Bear Resistant,Impulse,16,15,"06/18/2011, 09:00",Pool C,final
Evil,Impulse,15,5,"06/18/2011, 11:00",Pool C,final
Bear Resistant,Jurassic Shark,15,6,"06/18/2011, 11:00",Pool C,final
Evil,Bear Resistant,15,10,"06/18/2011, 13:00",Pool C,final
Jurassic Shark,Impulse,11,14,"06/18/2011, 13:00",Pool C,final
pool,Pool D
Dire Wolf,A-block,15,4,"06/18/2011, 09:00",Pool D,final
Haymaker,Super Phun Thyme,15,10,"06/18/2011, 09:00",Pool D,final
Dire Wolf,Super Phun Thyme,15,10,"06/18/2011, 11:00",Pool D,final
Haymaker,A-block,15,4,"06/18/2011, 11:00",Pool D,final
Dire Wolf,Haymaker,15,10,"06/18/2011, 13:00",Pool D,final
A-block,Super Phun Thyme,15,13,"06/18/2011, 13:00",Pool D,final
b,r,e,a,k
brackets,Bracket
bracket,1a/2B Cross
Madcow X,Grand Trunk,15,8,"06/18/2011, 03:00",1a/2B Cross,final
bracket,1B/2A Cross
Madcow Y,Chicago Natives,15,9,"06/18/2011, 03:00",1B/2A Cross,final
bracket,1C/2D Cross
Haymaker,Evil,14,13,"06/18/2011, 03:00",1C/2D Cross,final
bracket,1D/2C Cross
Dire Wolf,Bear Resistant,15,11,"06/18/2011, 03:00",1D/2C Cross,final
bracket,3B/4A Cross
Steamboat - open,Spoiler,14,9,"06/18/2011, 03:00",3B/4A Cross,final
bracket,3A/4B Cross
Super Phun Thyme,Impulse,17,16,"06/18/2011, 03:00",3A/4B Cross,final
bracket,3d/3c cross
Sheet Metal,Too Bad,15,8,"06/18/2011, 03:00",3d/3c cross,final
bracket,3D/4C Cross
Jurassic Shark,A-block,13,11,"06/18/2011, 03:00",3D/4C Cross,final
bracket,Championsip Bracket
Madcow X,Haymaker,11,7,"06/19/2011, 00:00",Championsip Bracket,final
Bear Resistant,Steamboat - open,W,L,"06/19/2011, 09:00",Championsip Bracket,final
Chicago Natives,Super Phun Thyme,W,L,"06/19/2011, 09:00",Championsip Bracket,final
Grand Trunk,Jurassic Shark,15,6,"06/19/2011, 09:00",Championsip Bracket,final
Evil,Sheet Metal,14,12,"06/19/2011, 09:00",Championsip Bracket,final
Madcow X,Bear Resistant,15,15,"06/19/2011, 11:00",Championsip Bracket,final
Madcow X,Dire Wolf,15,12,"06/19/2011, 11:00",Championsip Bracket,final
Dire Wolf,Chicago Natives,15,2,"06/19/2011, 11:00",Championsip Bracket,final
Haymaker,Grand Trunk,15,9,"06/19/2011, 11:00",Championsip Bracket,final
Haymaker,Evil,15,13,"06/19/2011, 11:00",Championsip Bracket,final
Evil,Madcow Y,13,11,"06/19/2011, 11:00",Championsip Bracket,final
bracket,5th Place Bracket
Jurassic Shark,Spoiler,15,4,"06/19/2011, 11:00",5th Place Bracket,final
Sheet Metal,Impulse,10,9,"06/19/2011, 11:00",5th Place Bracket,final
Steamboat - open,A-block,W,L,"06/19/2011, 11:00",5th Place Bracket,final
Too Bad,Super Phun Thyme,15,13,"06/19/2011, 11:00",5th Place Bracket,final
Sheet Metal,Jurassic Shark,14,11,"06/19/2011, 13:00",5th Place Bracket,final
Steamboat - open,Too Bad,15,12,"06/19/2011, 13:00",5th Place Bracket,final
Steamboat - open,Sheet Metal,11,8,"06/19/2011, 15:00",5th Place Bracket,final
bracket,9th Place Bracket
Bear Resistant,Chicago Natives,15,11,"06/19/2011, 13:00",9th Place Bracket,final
Madcow Y,Grand Trunk,W,L,"06/19/2011, 13:00",9th Place Bracket,final
Madcow Y,Bear Resistant,15,5,"06/19/2011, 15:00",9th Place Bracket,final
bracket,13th Place bracket
Impulse,Spoiler,W,L,"06/19/2011, 13:00",13th Place bracket,final
A-block,Super Phun Thyme,W,L,"06/19/2011, 13:00",13th Place bracket,final
Impulse,A-block,12,10,"06/19/2011, 15:00",13th Place bracket,final
b,r,e,a,k
