River City Lights 2011,open club,8,7,2011
Richmond,VA,2011-07-08,2011-07-09
https://scorereport.net/2011/open/event9203
HUCKstables
b,r,e,a,k
Burn Roasted
b,r,e,a,k
Colby Dawgs
b,r,e,a,k
Re'al Conquistadors
b,r,e,a,k
Virginia Squires
b,r,e,a,k
SWAG
b,r,e,a,k
Push to Start
b,r,e,a,k
2OS
b,r,e,a,k
Woodside Elite
b,r,e,a,k
Hypnotoad
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
HUCKstables,Burn Roasted,13,9,"07/08/2011, 14:00",Pool A,final
Colby Dawgs,Re'al Conquistadors,10,9,"07/08/2011, 14:00",Pool A,final
Colby Dawgs,Burn Roasted,11,8,"07/08/2011, 15:30",Pool A,final
Virginia Squires,Re'al Conquistadors,13,6,"07/08/2011, 15:30",Pool A,final
Virginia Squires,HUCKstables,13,4,"07/08/2011, 17:00",Pool A,final
Re'al Conquistadors,Burn Roasted,13,6,"07/08/2011, 17:00",Pool A,final
HUCKstables,Re'al Conquistadors,9,13,"07/08/2011, 18:30",Pool A,final
Virginia Squires,Colby Dawgs,13,2,"07/08/2011, 18:30",Pool A,final
Colby Dawgs,HUCKstables,W,L,"07/08/2011, 20:00",Pool A,final
Virginia Squires,Burn Roasted,13,1,"07/08/2011, 20:00",Pool A,final
pool,Pool B
SWAG,Push to Start,13,5,"07/08/2011, 14:00",Pool B,final
2OS,Woodside Elite,13,6,"07/08/2011, 14:00",Pool B,final
2OS,Push to Start,12,7,"07/08/2011, 15:30",Pool B,final
Hypnotoad,Woodside Elite,13,6,"07/08/2011, 15:30",Pool B,final
Hypnotoad,SWAG,11,13,"07/08/2011, 17:00",Pool B,final
Woodside Elite,Push to Start,13,9,"07/08/2011, 17:00",Pool B,final
SWAG,Woodside Elite,13,5,"07/08/2011, 18:30",Pool B,final
Hypnotoad,2OS,13,8,"07/08/2011, 18:30",Pool B,final
2OS,SWAG,L,W,"07/08/2011, 20:00",Pool B,final
Hypnotoad,Push to Start,13,2,"07/08/2011, 20:00",Pool B,final
b,r,e,a,k
brackets,Bracket
bracket,CHAMPIONSHIP
Virginia Squires,SWAG,13,6,"07/09/2011, 21:30",CHAMPIONSHIP,final
bracket,3RD
HUCKstables,Woodside Elite,13,12,"07/09/2011, 21:30",3RD,final
bracket,5TH 
Re'al Conquistadors,2OS,13,9,"07/09/2011, 21:30",5TH ,final
bracket,7TH
Hypnotoad,Colby Dawgs,13,3,"07/09/2011, 21:30",7TH,final
b,r,e,a,k
