Swill in the Ville,open club,23,7,2011
Louisville,Kentucky,2011-07-23,2011-07-24
https://scorereport.net/2011/open/event9439
Sentinel
b,r,e,a,k
Evil
b,r,e,a,k
Dire Wolf
b,r,e,a,k
Beachfront Property
b,r,e,a,k
Enigma
b,r,e,a,k
Poppycock Love
b,r,e,a,k
Voodoo (SO)
b,r,e,a,k
Meat Train B
b,r,e,a,k
Pocket City Approach
b,r,e,a,k
P-Funk All Stars
b,r,e,a,k
Breaker's Mark
b,r,e,a,k
Black Flag
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Sentinel,Evil,12,17,"07/23/2011, 10:00",Pool A,final
Dire Wolf,Beachfront Property,17,12,"07/23/2011, 10:00",Pool A,final
Sentinel,Beachfront Property,16,10,"07/23/2011, 12:00",Pool A,final
Dire Wolf,Evil,15,12,"07/23/2011, 12:00",Pool A,final
Sentinel,Dire Wolf,12,13,"07/23/2011, 14:00",Pool A,final
Evil,Beachfront Property,17,7,"07/23/2011, 14:00",Pool A,final
pool,Pool B
Enigma,Poppycock Love,13,8,"07/23/2011, 10:00",Pool B,final
Voodoo (SO),Meat Train B,8,13,"07/23/2011, 10:00",Pool B,final
Enigma,Meat Train B,13,7,"07/23/2011, 11:30",Pool B,final
Voodoo (SO),Poppycock Love,13,7,"07/23/2011, 11:30",Pool B,final
Enigma,Voodoo (SO),10,8,"07/23/2011, 13:00",Pool B,final
Poppycock Love,Meat Train B,11,8,"07/23/2011, 13:00",Pool B,final
pool,Pool C
Pocket City Approach,P-Funk All Stars,11,10,"07/23/2011, 10:00",Pool C,final
Breaker's Mark,Black Flag,11,9,"07/23/2011, 10:00",Pool C,final
Pocket City Approach,Black Flag,13,6,"07/23/2011, 11:30",Pool C,final
Breaker's Mark,P-Funk All Stars,6,10,"07/23/2011, 11:30",Pool C,final
Pocket City Approach,Breaker's Mark,9,8,"07/23/2011, 13:00",Pool C,final
P-Funk All Stars,Black Flag,11,8,"07/23/2011, 13:00",Pool C,final
b,r,e,a,k
brackets,Bracket
bracket,1B/4C Cross
Enigma,Black Flag,12,2,"07/23/2011, 14:30",1B/4C Cross,final
bracket,2B/3C Cross
Meat Train B,Breaker's Mark,13,4,"07/23/2011, 14:30",2B/3C Cross,final
bracket,3B/2C Cross
P-Funk All Stars,Voodoo (SO),9,7,"07/23/2011, 14:30",3B/2C Cross,final
bracket,4B/1C Cross
Pocket City Approach,Poppycock Love,7,6,"07/23/2011, 14:30",4B/1C Cross,final
bracket,Championship
Dire Wolf,Meat Train B,15,4,"07/24/2011, 09:00",Championship,final
Enigma,Beachfront Property,15,12,"07/24/2011, 09:00",Championship,final
Sentinel,Pocket City Approach,15,7,"07/24/2011, 09:00",Championship,final
Evil,P-Funk All Stars,15,7,"07/24/2011, 09:00",Championship,final
Dire Wolf,Enigma,15,5,"07/24/2011, 11:00",Championship,final
Evil,Sentinel,15,7,"07/24/2011, 11:00",Championship,final
Evil,Dire Wolf,15,9,"07/24/2011, 13:00",Championship,final
bracket,3rd Place
Voodoo (SO),Black Flag,15,4,"07/24/2011, 09:00",3rd Place,final
Poppycock Love,Breaker's Mark,15,8,"07/24/2011, 09:00",3rd Place,final
Voodoo (SO),Poppycock Love,15,14,"07/24/2011, 11:00",3rd Place,final
bracket,5th Place
Breaker's Mark,Black Flag,15,9,"07/24/2011, 11:00",5th Place,final
bracket,7th Place
Meat Train B,Pocket City Approach,15,14,"07/24/2011, 11:00",7th Place,final
Beachfront Property,P-Funk All Stars,13,11,"07/24/2011, 11:00",7th Place,final
Meat Train B,Beachfront Property,W,F,"07/24/2011, 13:00",7th Place,final
bracket,9th Place
P-Funk All Stars,Pocket City Approach,11,5,"07/24/2011, 13:00",9th Place,final
bracket,11th Place
b,r,e,a,k
