Nasty Nines,open club,3,9,2011
Williston (Burlington),Vermont,2011-09-03,2011-09-03
https://scorereport.net/2011/open/event9845
UVM X
b,r,e,a,k
Team 5
b,r,e,a,k
UVM Y
b,r,e,a,k
Love Handles
b,r,e,a,k
No Country
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
UVM X,Team 5,11,5,"09/03/2011, 10:00",Pool A,final
UVM Y,Love Handles,0,11,"09/03/2011, 10:00",Pool A,final
UVM X,No Country,13,7,"09/03/2011, 11:20",Pool A,final
Love Handles,Team 5,,,"09/03/2011, 11:20",Pool A,scheduled
UVM Y,Team 5,,,"09/03/2011, 12:40",Pool A,scheduled
No Country,Love Handles,,,"09/03/2011, 12:40",Pool A,scheduled
UVM X,Love Handles,11,8,"09/03/2011, 14:00",Pool A,final
UVM Y,No Country,,,"09/03/2011, 14:00",Pool A,scheduled
UVM X,UVM Y,W,F,"09/03/2011, 15:20",Pool A,final
No Country,Team 5,,,"09/03/2011, 15:20",Pool A,scheduled
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
