Chicago Invite 2010,college-womens,20,3,2010
Naperville,IL,2010-03-20,2010-03-21
https://scorereport.net/2010/college-womens/event6657
Wisconsin
b,r,e,a,k
St Louis
b,r,e,a,k
Valparaiso
b,r,e,a,k
Illinois State
b,r,e,a,k
Case Western Reserve
b,r,e,a,k
Dayton
b,r,e,a,k
Illinois
b,r,e,a,k
Wisconsin-Milwaukee
b,r,e,a,k
Northwestern
b,r,e,a,k
Wisconsin-B
b,r,e,a,k
Michigan State
b,r,e,a,k
Ohio Northern
b,r,e,a,k
Wisconsin-Eau Claire
b,r,e,a,k
North Park
b,r,e,a,k
Iowa
b,r,e,a,k
Central Michigan
b,r,e,a,k
Winona State
b,r,e,a,k
Ohio Wesleyan
b,r,e,a,k
Illinois-Chicago
b,r,e,a,k
2010000FF
b,r,e,a,k
Loyola-Chicago
b,r,e,a,k
Northern Michigan
b,r,e,a,k
Gustavus Adolphus
b,r,e,a,k
Missouri
b,r,e,a,k
Western Michigan
b,r,e,a,k
Purdue
b,r,e,a,k
DePaul
b,r,e,a,k
Wisconsin-La Crosse
b,r,e,a,k
Notre Dame-B
b,r,e,a,k
SUNY-Buffalo
b,r,e,a,k
Michigan-B
b,r,e,a,k
Wheaton (Illinois)
b,r,e,a,k
4E
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Wisconsin,St Louis,13,0,"03/20/2010, 09:00",Pool A,final
Valparaiso,Illinois State,12,8,"03/20/2010, 09:00",Pool A,final
Wisconsin,Illinois State,13,1,"03/20/2010, 10:30",Pool A,final
Valparaiso,St Louis,12,6,"03/20/2010, 10:30",Pool A,final
Wisconsin,Valparaiso,10,3,"03/20/2010, 12:00",Pool A,final
St Louis,Illinois State,12,13,"03/20/2010, 12:00",Pool A,final
pool,Pool B
Case Western Reserve,Dayton,13,1,"03/20/2010, 09:00",Pool B,final
Illinois,Wisconsin-Milwaukee,6,7,"03/20/2010, 09:00",Pool B,final
Case Western Reserve,Wisconsin-Milwaukee,7,6,"03/20/2010, 10:30",Pool B,final
Illinois,Dayton,9,3,"03/20/2010, 10:30",Pool B,final
Case Western Reserve,Illinois,5,3,"03/20/2010, 12:00",Pool B,final
Dayton,Wisconsin-Milwaukee,9,8,"03/20/2010, 12:00",Pool B,final
pool,Pool C
Northwestern,Wisconsin-B,7,6,"03/20/2010, 10:30",Pool C,final
Michigan State,Ohio Northern,8,5,"03/20/2010, 10:30",Pool C,final
Northwestern,Ohio Northern,7,4,"03/20/2010, 12:00",Pool C,final
Michigan State,Wisconsin-B,6,5,"03/20/2010, 12:00",Pool C,final
Northwestern,Michigan State,11,4,"03/20/2010, 13:30",Pool C,final
Wisconsin-B,Ohio Northern,9,2,"03/20/2010, 13:30",Pool C,final
pool,Pool D
Wisconsin-Eau Claire,North Park,8,4,"03/20/2010, 10:30",Pool D,final
Iowa,Central Michigan,8,2,"03/20/2010, 10:30",Pool D,final
Wisconsin-Eau Claire,Central Michigan,9,4,"03/20/2010, 12:00",Pool D,final
Iowa,North Park,8,7,"03/20/2010, 12:00",Pool D,final
Wisconsin-Eau Claire,Iowa,9,6,"03/20/2010, 13:30",Pool D,final
North Park,Central Michigan,7,6,"03/20/2010, 13:30",Pool D,final
pool,Pool Cross-over 01
Winona State,Ohio Wesleyan,4,8,"03/20/2010, 09:00",Pool Cross-over 01,final
Illinois-Chicago,2010000FF,,,"03/20/2010, 09:00",Pool Cross-over 01,scheduled
Winona State,2010000FF,,,"03/20/2010, 12:00",Pool Cross-over 01,scheduled
Illinois-Chicago,Ohio Wesleyan,8,7,"03/20/2010, 12:00",Pool Cross-over 01,final
Winona State,Illinois-Chicago,7,8,"03/20/2010, 13:30",Pool Cross-over 01,final
Ohio Wesleyan,2010000FF,,,"03/20/2010, 13:30",Pool Cross-over 01,scheduled
pool,Pool Cross-over 02
Loyola-Chicago,Northern Michigan,6,7,"03/20/2010, 09:00",Pool Cross-over 02,final
Gustavus Adolphus,Missouri,7,4,"03/20/2010, 09:00",Pool Cross-over 02,final
Loyola-Chicago,Missouri,9,5,"03/20/2010, 12:00",Pool Cross-over 02,final
Gustavus Adolphus,Northern Michigan,6,7,"03/20/2010, 12:00",Pool Cross-over 02,final
Loyola-Chicago,Gustavus Adolphus,6,3,"03/20/2010, 13:30",Pool Cross-over 02,final
Northern Michigan,Missouri,7,6,"03/20/2010, 13:30",Pool Cross-over 02,final
pool,Pool Cross-over 03
Western Michigan,Purdue,5,4,"03/20/2010, 09:00",Pool Cross-over 03,final
DePaul,Wisconsin-La Crosse,7,5,"03/20/2010, 09:00",Pool Cross-over 03,final
Western Michigan,Wisconsin-La Crosse,2,11,"03/20/2010, 10:30",Pool Cross-over 03,final
DePaul,Purdue,6,5,"03/20/2010, 10:30",Pool Cross-over 03,final
Western Michigan,DePaul,F,W,"03/20/2010, 13:30",Pool Cross-over 03,final
Purdue,Wisconsin-La Crosse,1,4,"03/20/2010, 13:30",Pool Cross-over 03,final
pool,Pool Cross-over 04
Notre Dame-B,SUNY-Buffalo,5,4,"03/20/2010, 09:00",Pool Cross-over 04,final
Michigan-B,Wheaton (Illinois),4,9,"03/20/2010, 09:00",Pool Cross-over 04,final
Notre Dame-B,Wheaton (Illinois),3,6,"03/20/2010, 10:30",Pool Cross-over 04,final
Michigan-B,SUNY-Buffalo,6,5,"03/20/2010, 10:30",Pool Cross-over 04,final
Notre Dame-B,Michigan-B,6,5,"03/20/2010, 13:30",Pool Cross-over 04,final
SUNY-Buffalo,Wheaton (Illinois),7,6,"03/20/2010, 13:30",Pool Cross-over 04,final
b,r,e,a,k
brackets,Bracket
bracket,Cross-over 05
Valparaiso,Wisconsin-Milwaukee,W,F,"03/20/2010, 15:00",Cross-over 05,final
bracket,Cross-over 06
Illinois,Illinois State,7,6,"03/20/2010, 15:00",Cross-over 06,final
bracket,Cross-over 07
Michigan State,North Park,6,5,"03/20/2010, 15:00",Cross-over 07,final
bracket,Cross-over 08
Wisconsin-B,Iowa,8,7,"03/20/2010, 15:00",Cross-over 08,final
bracket,E
St Louis,Illinois-Chicago,10,9,"03/20/2010, 15:00",E,final
bracket,F
Northern Michigan,Dayton,W,F,"03/20/2010, 15:00",F,final
bracket,G
Ohio Northern,DePaul,W,F,"03/20/2010, 15:00",G,final
bracket,H
Wheaton (Illinois),Central Michigan,5,2,"03/20/2010, 15:00",H,final
bracket,Cross-over 09
Ohio Wesleyan,Gustavus Adolphus,9,5,"03/20/2010, 15:00",Cross-over 09,final
bracket,Cross-over 10
Winona State,Loyola-Chicago,7,5,"03/20/2010, 15:00",Cross-over 10,final
bracket,Cross-over 11
Michigan-B,Wisconsin-La Crosse,5,4,"03/20/2010, 15:00",Cross-over 11,final
bracket,Cross-over 12
Notre Dame-B,Western Michigan,W,F,"03/20/2010, 15:00",Cross-over 12,final
bracket,Cross-over 13
Purdue,4E,W,F,"03/20/2010, 17:00",Cross-over 13,final
bracket,Cross-over 14
Missouri,SUNY-Buffalo,W,F,"03/21/2010, 17:00",Cross-over 14,final
bracket,Showcase Game A
Wisconsin,Northwestern,13,2,"03/21/2010, 17:00",Showcase Game A,final
bracket,Showcase Game B
Case Western Reserve,Wisconsin-Eau Claire,8,6,"03/21/2010, 17:00",Showcase Game B,final
b,r,e,a,k
