Chesapeake Open,womens club,27,8,2011
Poolesville,MD,2011-08-27,2011-08-28
https://scorereport.net/2011/womens/event9504
Scandal
b,r,e,a,k
Whiptail
b,r,e,a,k
Green Means Go
b,r,e,a,k
Vice
b,r,e,a,k
Ember
b,r,e,a,k
Backhanded Compliments
b,r,e,a,k
Hot Metal
b,r,e,a,k
Baha
b,r,e,a,k
Bent
b,r,e,a,k
Veto
b,r,e,a,k
Notorious CLE
b,r,e,a,k
No Big Deal
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Scandal,Whiptail,,,"08/27/2011, 09:00",Pool A,scheduled
Green Means Go,Vice,,,"08/27/2011, 09:00",Pool A,scheduled
Ember,Backhanded Compliments,,,"08/27/2011, 09:00",Pool A,scheduled
Scandal,Green Means Go,,,"08/27/2011, 10:50",Pool A,scheduled
Whiptail,Ember,,,"08/27/2011, 10:50",Pool A,scheduled
Vice,Backhanded Compliments,,,"08/27/2011, 10:50",Pool A,scheduled
Scandal,Ember,,,"08/27/2011, 12:40",Pool A,scheduled
Green Means Go,Backhanded Compliments,,,"08/27/2011, 12:40",Pool A,scheduled
Whiptail,Vice,,,"08/27/2011, 12:40",Pool A,scheduled
Scandal,Backhanded Compliments,,,"08/27/2011, 14:30",Pool A,scheduled
Green Means Go,Whiptail,,,"08/27/2011, 14:30",Pool A,scheduled
Ember,Vice,,,"08/27/2011, 14:30",Pool A,scheduled
Scandal,Vice,,,"08/28/2011, 08:30",Pool A,scheduled
Green Means Go,Ember,,,"08/28/2011, 08:30",Pool A,scheduled
Whiptail,Backhanded Compliments,,,"08/28/2011, 08:30",Pool A,scheduled
pool,Pool B
Hot Metal,Baha,,,"08/27/2011, 09:00",Pool B,scheduled
Bent,Veto,,,"08/27/2011, 09:00",Pool B,scheduled
Notorious CLE,No Big Deal,,,"08/27/2011, 09:00",Pool B,scheduled
Hot Metal,Bent,,,"08/27/2011, 10:50",Pool B,scheduled
Baha,Notorious CLE,,,"08/27/2011, 10:50",Pool B,scheduled
Veto,No Big Deal,,,"08/27/2011, 10:50",Pool B,scheduled
Hot Metal,Notorious CLE,,,"08/27/2011, 12:40",Pool B,scheduled
Bent,No Big Deal,,,"08/27/2011, 12:40",Pool B,scheduled
Baha,Veto,,,"08/27/2011, 12:40",Pool B,scheduled
Hot Metal,No Big Deal,,,"08/27/2011, 14:30",Pool B,scheduled
Bent,Baha,,,"08/27/2011, 14:30",Pool B,scheduled
Notorious CLE,Veto,,,"08/27/2011, 14:30",Pool B,scheduled
Hot Metal,Veto,,,"08/28/2011, 08:30",Pool B,scheduled
Bent,Notorious CLE,,,"08/28/2011, 08:30",Pool B,scheduled
Baha,No Big Deal,,,"08/28/2011, 08:30",Pool B,scheduled
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
bracket,5th Place Bracket
bracket,9th Place Bracket
b,r,e,a,k
