No Surf (Women),womens club,18,6,2011
Cleveland,OH,2011-06-18,2011-06-19
https://scorereport.net/2011/womens/event9306
Spicy Tuna
b,r,e,a,k
Steamboat - Women
b,r,e,a,k
Roc Paper Scissors
b,r,e,a,k
Baha
b,r,e,a,k
Notorious CLE
b,r,e,a,k
Lily
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Spicy Tuna,Steamboat - Women,13,14,"06/18/2011, 09:00",Pool A,final
Roc Paper Scissors,Baha,4,15,"06/18/2011, 09:00",Pool A,final
Notorious CLE,Lily,15,11,"06/18/2011, 09:00",Pool A,final
Spicy Tuna,Baha,5,15,"06/18/2011, 11:00",Pool A,final
Roc Paper Scissors,Notorious CLE,3,15,"06/18/2011, 11:00",Pool A,final
Steamboat - Women,Lily,14,11,"06/18/2011, 11:00",Pool A,final
Spicy Tuna,Notorious CLE,10,15,"06/18/2011, 13:00",Pool A,final
Roc Paper Scissors,Lily,5,12,"06/18/2011, 13:00",Pool A,final
Baha,Steamboat - Women,13,8,"06/18/2011, 13:00",Pool A,final
Spicy Tuna,Lily,13,9,"06/18/2011, 15:00",Pool A,final
Roc Paper Scissors,Steamboat - Women,9,13,"06/18/2011, 15:00",Pool A,final
Baha,Notorious CLE,15,14,"06/18/2011, 15:00",Pool A,final
Spicy Tuna,Roc Paper Scissors,15,5,"06/19/2011, 09:00",Pool A,final
Notorious CLE,Steamboat - Women,13,9,"06/19/2011, 09:00",Pool A,final
Baha,Lily,12,7,"06/19/2011, 09:00",Pool A,final
b,r,e,a,k
brackets,Bracket
bracket,Championship
Spicy Tuna,Lily,11,7,"06/19/2011, 11:00",Championship,final
Steamboat - Women,Roc Paper Scissors,15,6,"06/19/2011, 11:00",Championship,final
Baha,Spicy Tuna,15,8,"06/19/2011, 13:00",Championship,final
Notorious CLE,Steamboat - Women,15,6,"06/19/2011, 13:00",Championship,final
Notorious CLE,Baha,W,L,"06/19/2011, 15:00",Championship,final
bracket,3rd Place
bracket,5th Place
Lily,Roc Paper Scissors,15,8,"06/19/2011, 13:00",5th Place,final
b,r,e,a,k
