Mudbowl XXXII,open club,17,8,2013
Birmingham,AL,2013-08-17,2013-08-18
https://scorereport.net/2013/open/event13060
Southern Hospitality
b,r,e,a,k
Deep Fried
b,r,e,a,k
Shrimp Boat
b,r,e,a,k
Queen City Thunder
b,r,e,a,k
Jollytown Lollipops
b,r,e,a,k
Voodooo
b,r,e,a,k
Ironmen
b,r,e,a,k
Dune Cats
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Southern Hospitality,Deep Fried,13,3,"08/17/2013, 09:00",Pool A,final
Shrimp Boat,Queen City Thunder,13,6,"08/17/2013, 09:00",Pool A,final
Jollytown Lollipops,Voodooo,11,12,"08/17/2013, 09:00",Pool A,final
Ironmen,Dune Cats,13,7,"08/17/2013, 09:00",Pool A,final
Southern Hospitality,Dune Cats,13,9,"08/17/2013, 10:45",Pool A,final
Shrimp Boat,Voodooo,13,9,"08/17/2013, 10:45",Pool A,final
Jollytown Lollipops,Queen City Thunder,W,L,"08/17/2013, 10:45",Pool A,final
Ironmen,Deep Fried,13,2,"08/17/2013, 10:45",Pool A,final
Southern Hospitality,Shrimp Boat,13,10,"08/17/2013, 12:30",Pool A,final
Jollytown Lollipops,Ironmen,9,13,"08/17/2013, 12:30",Pool A,final
Dune Cats,Queen City Thunder,W,L,"08/17/2013, 12:30",Pool A,final
Voodooo,Deep Fried,13,2,"08/17/2013, 12:30",Pool A,final
Southern Hospitality,Jollytown Lollipops,13,9,"08/17/2013, 14:15",Pool A,final
Shrimp Boat,Ironmen,15,13,"08/17/2013, 14:15",Pool A,final
Dune Cats,Voodooo,7,13,"08/17/2013, 14:15",Pool A,final
Queen City Thunder,Deep Fried,13,6,"08/17/2013, 14:15",Pool A,final
Southern Hospitality,Voodooo,,,"08/18/2013, 09:00",Pool A,scheduled
Shrimp Boat,Dune Cats,,,"08/18/2013, 09:00",Pool A,scheduled
Jollytown Lollipops,Deep Fried,,,"08/18/2013, 09:00",Pool A,scheduled
Ironmen,Queen City Thunder,,,"08/18/2013, 09:00",Pool A,scheduled
Southern Hospitality,Ironmen,,,"08/18/2013, 10:45",Pool A,scheduled
Shrimp Boat,Jollytown Lollipops,,,"08/18/2013, 10:45",Pool A,scheduled
Dune Cats,Deep Fried,,,"08/18/2013, 10:45",Pool A,scheduled
Queen City Thunder,Voodooo,,,"08/18/2013, 10:45",Pool A,scheduled
Southern Hospitality,Queen City Thunder,,,"08/18/2013, 12:30",Pool A,scheduled
Shrimp Boat,Deep Fried,,,"08/18/2013, 12:30",Pool A,scheduled
Jollytown Lollipops,Dune Cats,,,"08/18/2013, 12:30",Pool A,scheduled
Ironmen,Voodooo,,,"08/18/2013, 12:30",Pool A,scheduled
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
