Stanley Cup VII,open club,28,9,2013
Normal,Illinois,2013-09-28,2013-09-29
https://scorereport.net/2013/open/event13807
2013000@
b,r,e,a,k
2013000Q
b,r,e,a,k
2013000H
b,r,e,a,k
2013000P
b,r,e,a,k
2013000I
b,r,e,a,k
2013000B
b,r,e,a,k
2013000R
b,r,e,a,k
2013000G
b,r,e,a,k
2013000O
b,r,e,a,k
2013000J
b,r,e,a,k
2013000C
b,r,e,a,k
2013000S
b,r,e,a,k
2013000F
b,r,e,a,k
2013000N
b,r,e,a,k
2013000K
b,r,e,a,k
2013000D
b,r,e,a,k
2013000T
b,r,e,a,k
2013000E
b,r,e,a,k
2013000M
b,r,e,a,k
2013000L
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
2013000@,2013000Q,,,"09/28/2013, 09:00",Pool A,scheduled
2013000H,2013000P,,,"09/28/2013, 09:00",Pool A,scheduled
2013000@,2013000I,,,"09/28/2013, 10:30",Pool A,scheduled
2013000P,2013000Q,,,"09/28/2013, 10:30",Pool A,scheduled
2013000H,2013000Q,,,"09/28/2013, 12:00",Pool A,scheduled
2013000I,2013000P,,,"09/28/2013, 12:00",Pool A,scheduled
2013000@,2013000P,,,"09/28/2013, 13:30",Pool A,scheduled
2013000H,2013000I,,,"09/28/2013, 13:30",Pool A,scheduled
2013000@,2013000H,,,"09/28/2013, 15:00",Pool A,scheduled
2013000I,2013000Q,,,"09/28/2013, 15:00",Pool A,scheduled
pool,Pool B
2013000B,2013000R,,,"09/28/2013, 09:00",Pool B,scheduled
2013000G,2013000O,,,"09/28/2013, 09:00",Pool B,scheduled
2013000B,2013000J,,,"09/28/2013, 10:30",Pool B,scheduled
2013000O,2013000R,,,"09/28/2013, 10:30",Pool B,scheduled
2013000G,2013000R,,,"09/28/2013, 12:00",Pool B,scheduled
2013000J,2013000O,,,"09/28/2013, 12:00",Pool B,scheduled
2013000B,2013000O,,,"09/28/2013, 13:30",Pool B,scheduled
2013000G,2013000J,,,"09/28/2013, 13:30",Pool B,scheduled
2013000B,2013000G,,,"09/28/2013, 15:00",Pool B,scheduled
2013000J,2013000R,,,"09/28/2013, 15:00",Pool B,scheduled
pool,Pool C
2013000C,2013000S,,,"09/28/2013, 09:00",Pool C,scheduled
2013000F,2013000N,,,"09/28/2013, 09:00",Pool C,scheduled
2013000C,2013000K,,,"09/28/2013, 10:30",Pool C,scheduled
2013000N,2013000S,,,"09/28/2013, 10:30",Pool C,scheduled
2013000F,2013000S,,,"09/28/2013, 12:00",Pool C,scheduled
2013000K,2013000N,,,"09/28/2013, 12:00",Pool C,scheduled
2013000C,2013000N,,,"09/28/2013, 13:30",Pool C,scheduled
2013000F,2013000K,,,"09/28/2013, 13:30",Pool C,scheduled
2013000C,2013000F,,,"09/28/2013, 15:00",Pool C,scheduled
2013000K,2013000S,,,"09/28/2013, 15:00",Pool C,scheduled
pool,Pool D
2013000D,2013000T,,,"09/28/2013, 09:00",Pool D,scheduled
2013000E,2013000M,,,"09/28/2013, 09:00",Pool D,scheduled
2013000D,2013000L,,,"09/28/2013, 10:30",Pool D,scheduled
2013000M,2013000T,,,"09/28/2013, 10:30",Pool D,scheduled
2013000E,2013000T,,,"09/28/2013, 12:00",Pool D,scheduled
2013000L,2013000M,,,"09/28/2013, 12:00",Pool D,scheduled
2013000D,2013000M,,,"09/28/2013, 13:30",Pool D,scheduled
2013000E,2013000L,,,"09/28/2013, 13:30",Pool D,scheduled
2013000D,2013000E,,,"09/28/2013, 15:00",Pool D,scheduled
2013000L,2013000T,,,"09/28/2013, 15:00",Pool D,scheduled
b,r,e,a,k
brackets,Bracket
b,r,e,a,k
