23rd Annual Red Tide Ultimate Clambake,mixed club,15,10,2011
South Portland,ME,2011-10-15,2011-10-16
https://scorereport.net/2011/mixed/event10183
Damfast
b,r,e,a,k
Superfast Jellyfish
b,r,e,a,k
Upstream
b,r,e,a,k
Rising Tide
b,r,e,a,k
Bongo Jam Squad
b,r,e,a,k
SOL
b,r,e,a,k
Gritty's Sub
b,r,e,a,k
E Honda Civic
b,r,e,a,k
Darkwing
b,r,e,a,k
Ballometrics
b,r,e,a,k
Mello Jello
b,r,e,a,k
GrassBurner
b,r,e,a,k
Pitcher of Nectar
b,r,e,a,k
Hidden Stache
b,r,e,a,k
Detroit Lions
b,r,e,a,k
Chowdaheads
b,r,e,a,k
Dead Reckoning
b,r,e,a,k
SS Arg
b,r,e,a,k
Lotus Eaters
b,r,e,a,k
Rut
b,r,e,a,k
2011005D
b,r,e,a,k
2011005C
b,r,e,a,k
2011005B
b,r,e,a,k
2011005A
b,r,e,a,k
""
b,r,e,a,k
4A
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Damfast,Superfast Jellyfish,,,"10/15/2011, 09:30",Pool A,scheduled
Upstream,Rising Tide,15,4,"10/15/2011, 09:30",Pool A,final
Bongo Jam Squad,Rising Tide,,,"10/15/2011, 11:15",Pool A,scheduled
Upstream,Superfast Jellyfish,13,9,"10/15/2011, 11:15",Pool A,final
Bongo Jam Squad,Superfast Jellyfish,,,"10/15/2011, 13:00",Pool A,scheduled
Upstream,Damfast,15,4,"10/15/2011, 13:00",Pool A,final
Bongo Jam Squad,Damfast,,,"10/15/2011, 14:45",Pool A,scheduled
Superfast Jellyfish,Rising Tide,,,"10/15/2011, 14:45",Pool A,scheduled
Bongo Jam Squad,Upstream,,,"10/15/2011, 16:30",Pool A,scheduled
Damfast,Rising Tide,,,"10/15/2011, 16:30",Pool A,scheduled
pool,Pool B
SOL,Gritty's Sub,L,W,"10/15/2011, 09:30",Pool B,final
E Honda Civic,Darkwing,9,13,"10/15/2011, 09:30",Pool B,final
Ballometrics,Darkwing,W,L,"10/15/2011, 11:15",Pool B,final
E Honda Civic,Gritty's Sub,L,W,"10/15/2011, 11:15",Pool B,final
Ballometrics,Gritty's Sub,1,0,"10/15/2011, 13:00",Pool B,final
E Honda Civic,SOL,,,"10/15/2011, 13:00",Pool B,scheduled
Ballometrics,SOL,W,L,"10/15/2011, 14:45",Pool B,final
Gritty's Sub,Darkwing,11,9,"10/15/2011, 14:45",Pool B,final
Ballometrics,E Honda Civic,15,0,"10/15/2011, 16:30",Pool B,final
SOL,Darkwing,1,15,"10/15/2011, 16:30",Pool B,final
pool,Pool C
Mello Jello,GrassBurner,,,"10/15/2011, 09:30",Pool C,scheduled
Pitcher of Nectar,Hidden Stache,,,"10/15/2011, 09:30",Pool C,scheduled
Detroit Lions,Hidden Stache,,,"10/15/2011, 11:15",Pool C,scheduled
