2011 USA Ultimate South Club Mixed Regionals,mixed club,8,10,2011
North Little Rock,Arkansas,2011-10-08,2011-10-09
https://scorereport.net/2011/mixed/event9546
Bucket
b,r,e,a,k
Flying Dutchman
b,r,e,a,k
Mixtape
b,r,e,a,k
Nooga By Nature
b,r,e,a,k
Party Posse
b,r,e,a,k
Cosa Nostra
b,r,e,a,k
Tlacuache
b,r,e,a,k
Jacks and Jills
b,r,e,a,k
Sabre Corp
b,r,e,a,k
Team 7
b,r,e,a,k
Wavin' Flag
b,r,e,a,k
CAT 5
b,r,e,a,k
Tune Squad
b,r,e,a,k
Beta Iota Delta
b,r,e,a,k
hendrix
b,r,e,a,k
B.O.H.I.C.A
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
Bucket,Flying Dutchman,15,0,"10/08/2011, 09:00",Championship Bracket,final
Nooga By Nature,Party Posse,15,9,"10/08/2011, 09:00",Championship Bracket,final
Cosa Nostra,Tlacuache,15,7,"10/08/2011, 09:00",Championship Bracket,final
Sabre Corp,Team 7,15,5,"10/08/2011, 09:00",Championship Bracket,final
Wavin' Flag,CAT 5,15,3,"10/08/2011, 09:00",Championship Bracket,final
Tune Squad,Beta Iota Delta,15,6,"10/08/2011, 09:00",Championship Bracket,final
Jacks and Jills,hendrix,15,3,"10/08/2011, 09:00",Championship Bracket,final
Bucket,Mixtape,15,5,"10/08/2011, 11:30",Championship Bracket,final
Nooga By Nature,Cosa Nostra,W,F,"10/08/2011, 11:30",Championship Bracket,final
Sabre Corp,Wavin' Flag,15,12,"10/08/2011, 11:30",Championship Bracket,final
Jacks and Jills,Tune Squad,15,12,"10/08/2011, 11:30",Championship Bracket,final
Bucket,Nooga By Nature,15,7,"10/08/2011, 14:00",Championship Bracket,final
Jacks and Jills,Sabre Corp,15,11,"10/08/2011, 14:00",Championship Bracket,final
Bucket,Jacks and Jills,15,7,"10/09/2011, 09:50",Championship Bracket,final
bracket,2nd Place Bracket
B.O.H.I.C.A,Flying Dutchman,15,6,"10/08/2011, 11:30",2nd Place Bracket,final
Party Posse,Tlacuache,15,9,"10/08/2011, 11:30",2nd Place Bracket,final
CAT 5,Team 7,15,12,"10/08/2011, 11:30",2nd Place Bracket,final
Beta Iota Delta,hendrix,15,1,"10/08/2011, 11:30",2nd Place Bracket,final
B.O.H.I.C.A,Tune Squad,15,12,"10/08/2011, 14:00",2nd Place Bracket,final
Party Posse,Wavin' Flag,16,15,"10/08/2011, 14:00",2nd Place Bracket,final
Cosa Nostra,CAT 5,15,7,"10/08/2011, 14:00",2nd Place Bracket,final
Cosa Nostra,Mixtape,15,6,"10/08/2011, 14:00",2nd Place Bracket,final
Mixtape,Beta Iota Delta,14,11,"10/08/2011, 14:00",2nd Place Bracket,final
B.O.H.I.C.A,Party Posse,15,7,"10/08/2011, 16:30",2nd Place Bracket,final
Sabre Corp,Cosa Nostra,W,6,"10/08/2011, 16:30",2nd Place Bracket,final
Nooga By Nature,B.O.H.I.C.A,W,13,"10/09/2011, 08:00",2nd Place Bracket,final
Nooga By Nature,Sabre Corp,14,12,"10/09/2011, 08:00",2nd Place Bracket,final
Jacks and Jills,Nooga By Nature,14,F,"10/09/2011, 23:40",2nd Place Bracket,final
bracket,13th Place Bracket
Tlacuache,Flying Dutchman,15,8,"10/08/2011, 14:00",13th Place Bracket,final
Team 7,hendrix,15,7,"10/08/2011, 14:00",13th Place Bracket,final
Team 7,Tlacuache,15,8,"10/08/2011, 16:30",13th Place Bracket,final
bracket,15th Place Game
Flying Dutchman,hendrix,W,L,"10/08/2011, 16:30",15th Place Game,final
bracket,9th Place Game
Beta Iota Delta,CAT 5,15,9,"10/08/2011, 16:30",9th Place Game,final
bracket,9th Place Game
Tune Squad,Wavin' Flag,16,14,"10/08/2011, 16:30",9th Place Game,final
b,r,e,a,k
