2011 USA Ultimate East New England Club Mixed Sectionals,mixed club,17,9,2011
Devens,MA,2011-09-17,2011-09-18
https://scorereport.net/2011/mixed/event9648
Sucker Punch
b,r,e,a,k
Rorschach
b,r,e,a,k
Mixed Nuts (MA)
b,r,e,a,k
Odyssey
b,r,e,a,k
Detroit Lions
b,r,e,a,k
Apocalypse Meow
b,r,e,a,k
Slow White
b,r,e,a,k
SS Arg
b,r,e,a,k
Shanghaied
b,r,e,a,k
Ballometrics
b,r,e,a,k
Dregs
b,r,e,a,k
Darkwing
b,r,e,a,k
Pleasure Town
b,r,e,a,k
The Ghosts
b,r,e,a,k
Dragon Army
b,r,e,a,k
Love Handles
b,r,e,a,k
Rabblecaddy
b,r,e,a,k
University of Maine at Farmingto
b,r,e,a,k
Shockwave
b,r,e,a,k
Blackfly
b,r,e,a,k
Dead Reckoning
b,r,e,a,k
Wheaton
b,r,e,a,k
Providence Mob
b,r,e,a,k
Archie Bellos Overdrive
b,r,e,a,k
s,t,a,g,e,s
pools,Pools
pool,Pool A
Sucker Punch,Rorschach,13,7,"09/17/2011, 09:00",Pool A,final
Mixed Nuts (MA),Odyssey,13,11,"09/17/2011, 09:00",Pool A,final
Detroit Lions,Apocalypse Meow,6,13,"09/17/2011, 09:00",Pool A,final
Slow White,Apocalypse Meow,13,1,"09/17/2011, 10:40",Pool A,final
Mixed Nuts (MA),Rorschach,13,5,"09/17/2011, 10:40",Pool A,final
Detroit Lions,Odyssey,12,6,"09/17/2011, 10:40",Pool A,final
Slow White,Mixed Nuts (MA),12,9,"09/17/2011, 12:20",Pool A,final
Sucker Punch,Odyssey,13,5,"09/17/2011, 12:20",Pool A,final
Detroit Lions,Rorschach,13,4,"09/17/2011, 12:20",Pool A,final
Slow White,Sucker Punch,13,7,"09/17/2011, 14:00",Pool A,final
Apocalypse Meow,Rorschach,13,6,"09/17/2011, 14:00",Pool A,final
Slow White,Odyssey,13,4,"09/17/2011, 15:40",Pool A,final
Mixed Nuts (MA),Detroit Lions,10,13,"09/17/2011, 15:40",Pool A,final
Apocalypse Meow,Sucker Punch,13,10,"09/17/2011, 15:40",Pool A,final
Rorschach,Odyssey,8,10,"09/18/2011, 09:00",Pool A,final
Slow White,Detroit Lions,12,6,"09/18/2011, 10:40",Pool A,final
Mixed Nuts (MA),Sucker Punch,13,8,"09/18/2011, 10:40",Pool A,final
Apocalypse Meow,Odyssey,13,6,"09/18/2011, 10:40",Pool A,final
Slow White,Rorschach,13,3,"09/18/2011, 12:20",Pool A,final
Mixed Nuts (MA),Apocalypse Meow,10,8,"09/18/2011, 12:20",Pool A,final
Detroit Lions,Sucker Punch,9,8,"09/18/2011, 12:20",Pool A,final
pool,Pool B
SS Arg,Shanghaied,9,13,"09/17/2011, 09:00",Pool B,final
Ballometrics,Dregs,13,9,"09/17/2011, 09:00",Pool B,final
Darkwing,Pleasure Town,10,11,"09/17/2011, 09:00",Pool B,final
The Ghosts,Pleasure Town,13,7,"09/17/2011, 10:40",Pool B,final
Ballometrics,Shanghaied,13,8,"09/17/2011, 10:40",Pool B,final
Darkwing,Dregs,12,8,"09/17/2011, 10:40",Pool B,final
The Ghosts,Ballometrics,13,6,"09/17/2011, 12:20",Pool B,final
SS Arg,Dregs,11,5,"09/17/2011, 12:20",Pool B,final
Darkwing,Shanghaied,8,9,"09/17/2011, 12:20",Pool B,final
The Ghosts,SS Arg,13,2,"09/17/2011, 14:00",Pool B,final
Pleasure Town,Shanghaied,13,6,"09/17/2011, 14:00",Pool B,final
The Ghosts,Dregs,13,2,"09/17/2011, 15:40",Pool B,final
Ballometrics,Darkwing,13,9,"09/17/2011, 15:40",Pool B,final
Pleasure Town,SS Arg,13,6,"09/17/2011, 15:40",Pool B,final
Shanghaied,Dregs,13,4,"09/18/2011, 09:00",Pool B,final
The Ghosts,Darkwing,13,2,"09/18/2011, 10:40",Pool B,final
Ballometrics,SS Arg,13,7,"09/18/2011, 10:40",Pool B,final
Pleasure Town,Dregs,13,5,"09/18/2011, 10:40",Pool B,final
The Ghosts,Shanghaied,13,3,"09/18/2011, 12:20",Pool B,final
Ballometrics,Pleasure Town,7,11,"09/18/2011, 12:20",Pool B,final
Darkwing,SS Arg,13,4,"09/18/2011, 12:20",Pool B,final
pool,Pool 1st Place
Dragon Army,Love Handles,10,9,"09/17/2011, 09:00",Pool 1st Place,final
Rabblecaddy,University of Maine at Farmingto,8,10,"09/17/2011, 09:00",Pool 1st Place,final
Dragon Army,University of Maine at Farmingto,10,6,"09/17/2011, 10:40",Pool 1st Place,final
Love Handles,Shockwave,11,9,"09/17/2011, 10:40",Pool 1st Place,final
Dragon Army,Rabblecaddy,13,10,"09/17/2011, 12:20",Pool 1st Place,final
University of Maine at Farmingto,Shockwave,11,12,"09/17/2011, 12:20",Pool 1st Place,final
Love Handles,University of Maine at Farmingto,12,1,"09/17/2011, 14:00",Pool 1st Place,final
Rabblecaddy,Shockwave,10,13,"09/17/2011, 14:00",Pool 1st Place,final
Love Handles,Rabblecaddy,11,9,"09/17/2011, 15:40",Pool 1st Place,final
Dragon Army,Shockwave,7,13,"09/17/2011, 15:40",Pool 1st Place,final
pool,Pool 2nd/3rd Place
Blackfly,Dead Reckoning,13,4,"09/17/2011, 09:00",Pool 2nd/3rd Place,final
Wheaton,Providence Mob,9,8,"09/17/2011, 09:00",Pool 2nd/3rd Place,final
Blackfly,Providence Mob,13,1,"09/17/2011, 10:40",Pool 2nd/3rd Place,final
Dead Reckoning,Archie Bellos Overdrive,13,4,"09/17/2011, 10:40",Pool 2nd/3rd Place,final
Blackfly,Wheaton,12,8,"09/17/2011, 12:20",Pool 2nd/3rd Place,final
Providence Mob,Archie Bellos Overdrive,13,3,"09/17/2011, 12:20",Pool 2nd/3rd Place,final
Dead Reckoning,Providence Mob,12,11,"09/17/2011, 14:00",Pool 2nd/3rd Place,final
Wheaton,Archie Bellos Overdrive,13,6,"09/17/2011, 14:00",Pool 2nd/3rd Place,final
Dead Reckoning,Wheaton,10,12,"09/17/2011, 15:40",Pool 2nd/3rd Place,final
Blackfly,Archie Bellos Overdrive,13,3,"09/17/2011, 15:40",Pool 2nd/3rd Place,final
pool,Pool 4th/5th/6th(Ld) Place
Odyssey,Rorschach,,,"09/18/2011, 09:00",Pool 4th/5th/6th(Ld) Place,scheduled
SS Arg,Dregs,,,"09/18/2011, 09:00",Pool 4th/5th/6th(Ld) Place,scheduled
Odyssey,Dregs,F,W,"09/18/2011, 14:00",Pool 4th/5th/6th(Ld) Place,final
SS Arg,Rorschach,W,F,"09/18/2011, 14:00",Pool 4th/5th/6th(Ld) Place,final
Odyssey,SS Arg,F,W,"09/18/2011, 15:40",Pool 4th/5th/6th(Ld) Place,final
Rorschach,Dregs,W,F,"09/18/2011, 15:40",Pool 4th/5th/6th(Ld) Place,final
b,r,e,a,k
brackets,Bracket
bracket,7th/8th Place
The Ghosts,Slow White,12,9,"09/18/2011, 14:00",7th/8th Place,final
bracket,9th/10th Place
Pleasure Town,Apocalypse Meow,11,7,"09/18/2011, 14:00",9th/10th Place,final
Slow White,Pleasure Town,13,4,"09/18/2011, 15:40",9th/10th Place,final
bracket,XX
Ballometrics,Mixed Nuts (MA),10,8,"09/18/2011, 14:00",XX,final
Ballometrics,Apocalypse Meow,13,7,"09/18/2011, 15:40",XX,final
bracket,C
Detroit Lions,Darkwing,10,3,"09/18/2011, 14:00",C,final
Shanghaied,Sucker Punch,13,7,"09/18/2011, 14:00",C,final
Detroit Lions,Shanghaied,13,3,"09/18/2011, 15:40",C,final
bracket,D
Darkwing,Sucker Punch,W,L,"09/18/2011, 15:40",D,final
bracket,Div II Championship
Providence Mob,Rabblecaddy,12,11,"09/18/2011, 09:00",Div II Championship,final
University of Maine at Farmingto,Archie Bellos Overdrive,11,4,"09/18/2011, 09:00",Div II Championship,final
Providence Mob,Shockwave,13,9,"09/18/2011, 10:40",Div II Championship,final
Love Handles,Dead Reckoning,13,7,"09/18/2011, 10:40",Div II Championship,final
Dragon Army,Wheaton,12,9,"09/18/2011, 10:40",Div II Championship,final
Blackfly,University of Maine at Farmingto,13,5,"09/18/2011, 10:40",Div II Championship,final
Love Handles,Providence Mob,W,L,"09/18/2011, 12:20",Div II Championship,final
Blackfly,Dragon Army,13,9,"09/18/2011, 12:20",Div II Championship,final
Blackfly,Love Handles,W,L,"09/18/2011, 14:00",Div II Championship,final
bracket,5th/6th Place
Dead Reckoning,Shockwave,W,L,"09/18/2011, 12:20",5th/6th Place,final
University of Maine at Farmingto,Wheaton,12,8,"09/18/2011, 12:20",5th/6th Place,final
University of Maine at Farmingto,Dead Reckoning,9,7,"09/18/2011, 14:00",5th/6th Place,final
bracket,7th/8th Place
Dragon Army,Providence Mob,11,9,"09/18/2011, 14:00",7th/8th Place,final
bracket,3rd/4th Place
Rabblecaddy,Shockwave,13,9,"09/18/2011, 12:20",3rd/4th Place,final
Archie Bellos Overdrive,Wheaton,W,L,"09/18/2011, 12:20",3rd/4th Place,final
Rabblecaddy,Archie Bellos Overdrive,W,F,"09/18/2011, 14:00",3rd/4th Place,final
bracket,9th/10th Place
Shockwave,Wheaton,W,F,"09/18/2011, 14:00",9th/10th Place,final
b,r,e,a,k
