https://play.usaultimate.org/events/Western-North-Central-D-I-College-Womens-CC-2023/schedule/Women/CollegeWomen/,,
https://play.usaultimate.org/events/Los-Angeles-WildfireLos-Angeles-Embers-Practice1/schedule/Boys/youth-club-u-20-boys/,"Nov 06, 2022","Apr 30, 2023"
https://play.usaultimate.org/events/Surly-2023-Masters-Practice/schedule/Men/Masters-Men/,"Jan 06, 2023","Jul 06, 2023"
https://play.usaultimate.org/events/Presidents-Day-Qualifier/schedule/Men/CollegeMen/,"Jan 21, 2023","Jan 22, 2023"
https://play.usaultimate.org/events/Pacific-Confrontational-Pac-Con/schedule/Men/CollegeMen/,"Jan 21, 2023","Jan 22, 2023"
https://play.usaultimate.org/events/Carolina-Kickoff-womens-and-nonbinary/schedule/Women/CollegeWomen/,"Jan 21, 2023","Jan 22, 2023"
https://play.usaultimate.org/events/Tupelo-Tuneup/schedule/Men/CollegeMen/,"Jan 21, 2023","Jan 22, 2023"
https://play.usaultimate.org/events/Lounge-of-Lizards/schedule/Women/CollegeWomen/,"Jan 22, 2023","Jan 22, 2023"
https://play.usaultimate.org/events/Lounge-of-Lizards/schedule/Women/Club-Women/,"Jan 22, 2023","Jan 22, 2023"
https://play.usaultimate.org/events/Santa-Barbara-Invitational-2023/schedule/Men/CollegeMen/,"Jan 27, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/Santa-Barbara-Invitational-2023/schedule/Women/CollegeWomen/,"Jan 27, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/Carolina-Kickoff/schedule/Men/CollegeMen/,"Jan 27, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/Mid-Atlantic-Warmup/schedule/Men/CollegeMen/,"Jan 28, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/T-Town-Throwdown1/schedule/Men/CollegeMen/,"Jan 28, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/T-Town-Throwdown1/schedule/Women/CollegeWomen/,"Jan 28, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/New-Year-Fest-2023/schedule/Men/CollegeMen/,"Jan 28, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/New-Year-Fest-2023/schedule/Women/CollegeWomen/,"Jan 28, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/Winta-Binta-Vinta/schedule/Women/CollegeWomen/,"Jan 28, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/Florida-Winter-Classic-2023/schedule/Women/CollegeWomen/,"Jan 28, 2023","Jan 29, 2023"
https://play.usaultimate.org/events/Florida-Warm-Up-2023/schedule/Men/CollegeMen/,"Feb 03, 2023","Feb 05, 2023"
https://play.usaultimate.org/events/Antifreeze/schedule/Women/CollegeWomen/,"Feb 04, 2023","Feb 05, 2023"
https://play.usaultimate.org/events/JPC-Just-Plain-Chilly/schedule/Men/CollegeMen/,"Feb 04, 2023","Feb 05, 2023"
https://play.usaultimate.org/events/Stanford-Open/schedule/Men/CollegeMen/,"Feb 04, 2023","Feb 05, 2023"
https://play.usaultimate.org/events/Stanford-Open/schedule/Women/CollegeWomen/,"Feb 04, 2023","Feb 05, 2023"
https://play.usaultimate.org/events/UMass-Invite-2023/schedule/Men/CollegeMen/,"Feb 11, 2023","Feb 12, 2023"
https://play.usaultimate.org/events/Cutlass-Classic/schedule/Women/CollegeWomen/,"Feb 11, 2023","Feb 12, 2023"
https://play.usaultimate.org/events/Ugly-Dome/schedule/Men/CollegeMen/,"Feb 11, 2023","Feb 13, 2023"
https://play.usaultimate.org/events/Queen-City-Tune-Up1/schedule/Men/CollegeMen/,"Feb 11, 2023","Feb 12, 2023"
https://play.usaultimate.org/events/Queen-City-Tune-Up1/schedule/Women/CollegeWomen/,"Feb 11, 2023","Feb 12, 2023"
https://play.usaultimate.org/events/2023-TOTS-The-Only-Tenn-I-See/schedule/Women/CollegeWomen/,"Feb 11, 2023","Feb 12, 2023"
https://play.usaultimate.org/events/Temecula-Throwdown/schedule/Men/CollegeMen/,"Feb 18, 2023","Feb 19, 2023"
https://play.usaultimate.org/events/President’s-Day-Invite/schedule/Women/CollegeWomen/,"Feb 18, 2023","Feb 20, 2023"
https://play.usaultimate.org/events/President’s-Day-Invite/schedule/Men/CollegeMen/,"Feb 18, 2023","Feb 20, 2023"
https://play.usaultimate.org/events/Blue-Hen-Open/schedule/Men/CollegeMen/,"Feb 18, 2023","Feb 19, 2023"
https://play.usaultimate.org/events/Santa-Clara-Rage-Tournament/schedule/Women/CollegeWomen/,"Feb 18, 2023","Feb 19, 2023"
https://play.usaultimate.org/events/Commonwealth-Cup-Weekend1-2023/schedule/Men/CollegeMen/,"Feb 18, 2023","Feb 19, 2023"
https://play.usaultimate.org/events/Commonwealth-Cup-Weekend1-2023/schedule/Women/CollegeWomen/,"Feb 18, 2023","Feb 19, 2023"
https://play.usaultimate.org/events/Snow-Melt-2023/schedule/Men/CollegeMen/,"Feb 18, 2023","Feb 19, 2023"
https://play.usaultimate.org/events/Snow-Melt-2023/schedule/Women/CollegeWomen/,"Feb 18, 2023","Feb 19, 2023"
https://play.usaultimate.org/events/‘Ole-Muddy-Classic/schedule/Men/CollegeMen/,"Feb 18, 2023","Feb 19, 2023"
https://play.usaultimate.org/events/Easterns-Qualifier-2023/schedule/Men/CollegeMen/,"Feb 25, 2023","Feb 26, 2023"
https://play.usaultimate.org/events/Commonwealth-Cup-Weekend2-2023/schedule/Women/CollegeWomen/,"Feb 25, 2023","Feb 26, 2023"
https://play.usaultimate.org/events/Dust-Bowl-2023/schedule/Men/CollegeMen/,"Feb 25, 2023","Feb 26, 2023"
https://play.usaultimate.org/events/Dust-Bowl-2023/schedule/Women/CollegeWomen/,"Feb 25, 2023","Feb 26, 2023"
https://play.usaultimate.org/events/PLU-Womens+-BBQ-Tournament/schedule/Women/CollegeWomen/,"Feb 25, 2023","Feb 26, 2023"
https://play.usaultimate.org/events/Mardi-Gras-XXXV/schedule/Men/CollegeMen/,"Feb 25, 2023","Feb 26, 2023"
https://play.usaultimate.org/events/Mardi-Gras-XXXV/schedule/Women/CollegeWomen/,"Feb 25, 2023","Feb 26, 2023"
